Timeslice,Start_NS,End_NS,Metric,Unit,Stat,Value
0,1789571930873915392,1789571940873915392,Active Decode Throughput,tokens/sec,avg,2309.03
0,1789571930873915392,1789571940873915392,Active Decode Throughput,tokens/sec,min,0.00
0,1789571930873915392,1789571940873915392,Active Decode Throughput,tokens/sec,max,21019.15
0,1789571930873915392,1789571940873915392,Active Decode Throughput,tokens/sec,p50,2527.06
0,1789571930873915392,1789571940873915392,Active Decode Throughput,tokens/sec,p90,2692.30
0,1789571930873915392,1789571940873915392,Active Decode Throughput,tokens/sec,p95,2775.95
0,1789571930873915392,1789571940873915392,Active Decode Throughput,tokens/sec,p99,3496.22
0,1789571930873915392,1789571940873915392,Active Decode Throughput,tokens/sec,std,884.94
0,1789571930873915392,1789571940873915392,Active Decode Throughput Per User,tokens/sec/user,avg,72.64
0,1789571930873915392,1789571940873915392,Active Decode Throughput Per User,tokens/sec/user,min,0.00
0,1789571930873915392,1789571940873915392,Active Decode Throughput Per User,tokens/sec/user,max,656.85
0,1789571930873915392,1789571940873915392,Active Decode Throughput Per User,tokens/sec/user,p50,78.97
0,1789571930873915392,1789571940873915392,Active Decode Throughput Per User,tokens/sec/user,p90,84.13
0,1789571930873915392,1789571940873915392,Active Decode Throughput Per User,tokens/sec/user,p95,86.75
0,1789571930873915392,1789571940873915392,Active Decode Throughput Per User,tokens/sec/user,p99,109.26
0,1789571930873915392,1789571940873915392,Active Decode Throughput Per User,tokens/sec/user,std,26.59
0,1789571930873915392,1789571940873915392,Active Prefill Throughput,tokens/sec,avg,48788.64
0,1789571930873915392,1789571940873915392,Active Prefill Throughput,tokens/sec,min,1539.60
0,1789571930873915392,1789571940873915392,Active Prefill Throughput,tokens/sec,max,68591.23
0,1789571930873915392,1789571940873915392,Active Prefill Throughput,tokens/sec,p50,58671.95
0,1789571930873915392,1789571940873915392,Active Prefill Throughput,tokens/sec,p90,68271.23
0,1789571930873915392,1789571940873915392,Active Prefill Throughput,tokens/sec,p95,68591.23
0,1789571930873915392,1789571940873915392,Active Prefill Throughput,tokens/sec,p99,68591.23
0,1789571930873915392,1789571940873915392,Active Prefill Throughput,tokens/sec,std,17456.50
0,1789571930873915392,1789571940873915392,Active Prefill Throughput Per User,tokens/sec/user,avg,2022.69
0,1789571930873915392,1789571940873915392,Active Prefill Throughput Per User,tokens/sec/user,min,1539.60
0,1789571930873915392,1789571940873915392,Active Prefill Throughput Per User,tokens/sec/user,max,3213.23
0,1789571930873915392,1789571940873915392,Active Prefill Throughput Per User,tokens/sec/user,p50,2127.28
0,1789571930873915392,1789571940873915392,Active Prefill Throughput Per User,tokens/sec/user,p90,2340.50
0,1789571930873915392,1789571940873915392,Active Prefill Throughput Per User,tokens/sec/user,p95,2340.50
0,1789571930873915392,1789571940873915392,Active Prefill Throughput Per User,tokens/sec/user,p99,3213.23
0,1789571930873915392,1789571940873915392,Active Prefill Throughput Per User,tokens/sec/user,std,279.85
0,1789571930873915392,1789571940873915392,Active Total Throughput,tokens/sec,avg,8877.71
0,1789571930873915392,1789571940873915392,Active Total Throughput,tokens/sec,min,2263.65
0,1789571930873915392,1789571940873915392,Active Total Throughput,tokens/sec,max,68667.36
0,1789571930873915392,1789571940873915392,Active Total Throughput,tokens/sec,p50,2476.91
0,1789571930873915392,1789571940873915392,Active Total Throughput,tokens/sec,p90,35274.17
0,1789571930873915392,1789571940873915392,Active Total Throughput,tokens/sec,p95,62068.15
0,1789571930873915392,1789571940873915392,Active Total Throughput,tokens/sec,p99,68667.36
0,1789571930873915392,1789571940873915392,Active Total Throughput,tokens/sec,std,17261.41
0,1789571930873915392,1789571940873915392,Benchmark Duration,sec,avg,14.44
0,1789571930873915392,1789571940873915392,Decode Duration,ms,avg,6589.40
0,1789571930873915392,1789571940873915392,Decode Duration,ms,min,6538.00
0,1789571930873915392,1789571940873915392,Decode Duration,ms,max,6754.39
0,1789571930873915392,1789571940873915392,Decode Duration,ms,sum,421721.65
0,1789571930873915392,1789571940873915392,Decode Duration,ms,p1,6538.03
0,1789571930873915392,1789571940873915392,Decode Duration,ms,p5,6538.06
0,1789571930873915392,1789571940873915392,Decode Duration,ms,p10,6538.12
0,1789571930873915392,1789571940873915392,Decode Duration,ms,p25,6569.61
0,1789571930873915392,1789571940873915392,Decode Duration,ms,p50,6597.47
0,1789571930873915392,1789571940873915392,Decode Duration,ms,p75,6616.73
0,1789571930873915392,1789571940873915392,Decode Duration,ms,p90,6616.83
0,1789571930873915392,1789571940873915392,Decode Duration,ms,p95,6677.87
0,1789571930873915392,1789571940873915392,Decode Duration,ms,p99,6740.62
0,1789571930873915392,1789571940873915392,Decode Duration,ms,std,45.10
