# AIPerf Server Metrics Export (CSV)
# aiperf_version: 0.12.0
# schema_version: 1.0
# benchmark_id: 89783acdeffd4418a90c22c07ef3c2c8
# Note: Same benchmark_id and version appear in JSON and Parquet exports
#
Endpoint,Type,Metric,Unit,avg,min,max,std,p1,p5,p10,p25,p50,p75,p90,p95,p99,engine,model_name,reason,sleep_state,Description
localhost:8000,gauge,process_max_fds,,65535.0000,65535.0000,65535.0000,0.0000,65535.0000,65535.0000,65535.0000,65535.0000,65535.0000,65535.0000,65535.0000,65535.0000,65535.0000,,,,,Maximum number of open file descriptors.
localhost:8000,gauge,process_open_fds,,100.9286,68.0000,101.0000,1.5230,101.0000,101.0000,101.0000,101.0000,101.0000,101.0000,101.0000,101.0000,101.0000,,,,,Number of open file descriptors.
localhost:8000,gauge,process_resident_memory_bytes,bytes,1788805120.0000,1788805120.0000,1788805120.0000,0.0000,1788805120.0000,1788805120.0000,1788805120.0000,1788805120.0000,1788805120.0000,1788805120.0000,1788805120.0000,1788805120.0000,1788805120.0000,,,,,Resident memory size in bytes.
localhost:8000,gauge,process_start_time_seconds,seconds,1789641690.9500,1789641690.9500,1789641690.9500,0.0000,1789641690.9500,1789641690.9500,1789641690.9500,1789641690.9500,1789641690.9500,1789641690.9500,1789641690.9500,1789641690.9500,1789641690.9500,,,,,Start time of the process since unix epoch in seconds.
localhost:8000,gauge,process_virtual_memory_bytes,bytes,31175044966.9626,31172001792.0000,31175147520.0000,334124.6222,31174098944.0000,31174098944.0000,31175147520.0000,31175147520.0000,31175147520.0000,31175147520.0000,31175147520.0000,31175147520.0000,31175147520.0000,,,,,Virtual memory size in bytes.
localhost:8000,gauge,vllm:kv_cache_usage_perc,ratio,0.1284,0.0000,0.1562,0.0213,0.0082,0.1068,0.1091,0.1172,0.1307,0.1434,0.1513,0.1530,0.1547,0,MiniMaxAI/MiniMax-M2.7,,,KV-cache usage. 1 means 100 percent usage.
localhost:8000,gauge,vllm:num_requests_running,requests,31.4385,0.0000,32.0000,3.7604,2.0000,32.0000,32.0000,32.0000,32.0000,32.0000,32.0000,32.0000,32.0000,0,MiniMaxAI/MiniMax-M2.7,,,Number of requests in model execution batches.
localhost:8000,gauge,vllm:num_requests_waiting,requests,0.0330,0.0000,15.0000,0.7028,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,MiniMaxAI/MiniMax-M2.7,,,Number of requests waiting to be processed.
localhost:8000,gauge,vllm:engine_sleep_state,,1.0000,1.0000,1.0000,0.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,0,MiniMaxAI/MiniMax-M2.7,,awake,Engine sleep state; awake = 0 means engine is sleeping; awake = 1 means engine is awake; weights_offloaded = 1 means sleep level 1; discard_all = 1 means sleep level 2.
localhost:8000,gauge,vllm:engine_sleep_state,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,MiniMaxAI/MiniMax-M2.7,,discard_all,Engine sleep state; awake = 0 means engine is sleeping; awake = 1 means engine is awake; weights_offloaded = 1 means sleep level 1; discard_all = 1 means sleep level 2.
