Timeslice,Start_NS,End_NS,Metric,Unit,Stat,Value
0,1789595084327171584,1789595094327171584,Active Decode Throughput,tokens/sec,avg,2648.69
0,1789595084327171584,1789595094327171584,Active Decode Throughput,tokens/sec,min,76.08
0,1789595084327171584,1789595094327171584,Active Decode Throughput,tokens/sec,max,12063.95
0,1789595084327171584,1789595094327171584,Active Decode Throughput,tokens/sec,p50,2642.88
0,1789595084327171584,1789595094327171584,Active Decode Throughput,tokens/sec,p90,2772.57
0,1789595084327171584,1789595094327171584,Active Decode Throughput,tokens/sec,p95,2854.79
0,1789595084327171584,1789595094327171584,Active Decode Throughput,tokens/sec,p99,3291.17
0,1789595084327171584,1789595094327171584,Active Decode Throughput,tokens/sec,std,321.58
0,1789595084327171584,1789595094327171584,Active Decode Throughput Per User,tokens/sec/user,avg,165.89
0,1789595084327171584,1789595094327171584,Active Decode Throughput Per User,tokens/sec/user,min,76.08
0,1789595084327171584,1789595094327171584,Active Decode Throughput Per User,tokens/sec/user,max,754.00
0,1789595084327171584,1789595094327171584,Active Decode Throughput Per User,tokens/sec/user,p50,165.18
0,1789595084327171584,1789595094327171584,Active Decode Throughput Per User,tokens/sec/user,p90,173.29
0,1789595084327171584,1789595094327171584,Active Decode Throughput Per User,tokens/sec/user,p95,178.42
0,1789595084327171584,1789595094327171584,Active Decode Throughput Per User,tokens/sec/user,p99,205.70
0,1789595084327171584,1789595094327171584,Active Decode Throughput Per User,tokens/sec/user,std,18.35
0,1789595084327171584,1789595094327171584,Active Prefill Throughput,tokens/sec,avg,66844.80
0,1789595084327171584,1789595094327171584,Active Prefill Throughput,tokens/sec,min,4155.76
0,1789595084327171584,1789595094327171584,Active Prefill Throughput,tokens/sec,max,70863.88
0,1789595084327171584,1789595094327171584,Active Prefill Throughput,tokens/sec,p50,70698.10
0,1789595084327171584,1789595094327171584,Active Prefill Throughput,tokens/sec,p90,70863.88
0,1789595084327171584,1789595094327171584,Active Prefill Throughput,tokens/sec,p95,70863.88
0,1789595084327171584,1789595094327171584,Active Prefill Throughput,tokens/sec,p99,70863.88
0,1789595084327171584,1789595094327171584,Active Prefill Throughput,tokens/sec,std,11738.74
0,1789595084327171584,1789595094327171584,Active Prefill Throughput Per User,tokens/sec/user,avg,4341.56
0,1789595084327171584,1789595094327171584,Active Prefill Throughput Per User,tokens/sec/user,min,4155.76
0,1789595084327171584,1789595094327171584,Active Prefill Throughput Per User,tokens/sec/user,max,4642.81
0,1789595084327171584,1789595094327171584,Active Prefill Throughput Per User,tokens/sec/user,p50,4418.63
0,1789595084327171584,1789595094327171584,Active Prefill Throughput Per User,tokens/sec/user,p90,4428.99
0,1789595084327171584,1789595094327171584,Active Prefill Throughput Per User,tokens/sec/user,p95,4428.99
0,1789595084327171584,1789595094327171584,Active Prefill Throughput Per User,tokens/sec/user,p99,4512.34
0,1789595084327171584,1789595094327171584,Active Prefill Throughput Per User,tokens/sec/user,std,115.88
0,1789595084327171584,1789595094327171584,Active Total Throughput,tokens/sec,avg,7749.90
0,1789595084327171584,1789595094327171584,Active Total Throughput,tokens/sec,min,2481.20
0,1789595084327171584,1789595094327171584,Active Total Throughput,tokens/sec,max,70863.88
0,1789595084327171584,1789595094327171584,Active Total Throughput,tokens/sec,p50,2654.79
0,1789595084327171584,1789595094327171584,Active Total Throughput,tokens/sec,p90,2677.31
0,1789595084327171584,1789595094327171584,Active Total Throughput,tokens/sec,p95,66774.39
0,1789595084327171584,1789595094327171584,Active Total Throughput,tokens/sec,p99,70863.88
0,1789595084327171584,1789595094327171584,Active Total Throughput,tokens/sec,std,17651.62
0,1789595084327171584,1789595094327171584,Benchmark Duration,sec,avg,13.29
0,1789595084327171584,1789595094327171584,Decode Duration,ms,avg,3080.49
0,1789595084327171584,1789595094327171584,Decode Duration,ms,min,3053.52
0,1789595084327171584,1789595094327171584,Decode Duration,ms,max,3101.56
0,1789595084327171584,1789595094327171584,Decode Duration,ms,sum,197151.57
0,1789595084327171584,1789595094327171584,Decode Duration,ms,p1,3053.55
0,1789595084327171584,1789595094327171584,Decode Duration,ms,p5,3053.58
0,1789595084327171584,1789595094327171584,Decode Duration,ms,p10,3053.58
0,1789595084327171584,1789595094327171584,Decode Duration,ms,p25,3073.88
0,1789595084327171584,1789595094327171584,Decode Duration,ms,p50,3086.35
0,1789595084327171584,1789595094327171584,Decode Duration,ms,p75,3095.19
0,1789595084327171584,1789595094327171584,Decode Duration,ms,p90,3098.74
0,1789595084327171584,1789595094327171584,Decode Duration,ms,p95,3098.75
0,1789595084327171584,1789595094327171584,Decode Duration,ms,p99,3099.80
0,1789595084327171584,1789595094327171584,Decode Duration,ms,std,16.86
0,1789595084327171584,1789595094327171584,E2E Output Token Throughput,tokens/sec/user,avg,154.26
0,1789595084327171584,1789595094327171584,E2E Output Token Throughput,tokens/sec/user,min,153.46
0,1789595084327171584,1789595094327171584,E2E Output Token Throughput,tokens/sec/user,max,156.25
0,1789595084327171584,1789595094327171584,E2E Output Token Throughput,tokens/sec/user,sum,9872.96
0,1789595084327171584,1789595094327171584,E2E Output Token Throughput,tokens/sec/user,p1,153.46
0,1789595084327171584,1789595094327171584,E2E Output Token Throughput,tokens/sec/user,p5,153.46
0,1789595084327171584,1789595094327171584,E2E Output Token Throughput,tokens/sec/user,p10,153.46
0,1789595084327171584,1789595094327171584,E2E Output Token Throughput,tokens/sec/user,p25,153.73
0,1789595084327171584,1789595094327171584,E2E Output Token Throughput,tokens/sec/user,p50,154.05
0,1789595084327171584,1789595094327171584,E2E Output Token Throughput,tokens/sec/user,p75,154.55
0,1789595084327171584,1789595094327171584,E2E Output Token Throughput,tokens/sec/user,p90,155.58
0,1789595084327171584,1789595094327171584,E2E Output Token Throughput,tokens/sec/user,p95,155.59
0,1789595084327171584,1789595094327171584,E2E Output Token Throughput,tokens/sec/user,p99,156.21
0,1789595084327171584,1789595094327171584,E2E Output Token Throughput,tokens/sec/user,std,0.86
0,1789595084327171584,1789595094327171584,Effective Concurrency,requests,avg,15.98
0,1789595084327171584,1789595094327171584,Effective Concurrency,requests,min,1.00
0,1789595084327171584,1789595094327171584,Effective Concurrency,requests,max,16.00
0,1789595084327171584,1789595094327171584,Effective Concurrency,requests,p50,16.00
0,1789595084327171584,1789595094327171584,Effective Concurrency,requests,p90,16.00
0,1789595084327171584,1789595094327171584,Effective Concurrency,requests,p95,16.00
0,1789595084327171584,1789595094327171584,Effective Concurrency,requests,p99,16.00
0,1789595084327171584,1789595094327171584,Effective Concurrency,requests,std,0.51
0,1789595084327171584,1789595094327171584,Effective Decode Concurrency,requests,avg,14.76
0,1789595084327171584,1789595094327171584,Effective Decode Concurrency,requests,min,0.00
