Timeslice,Start_NS,End_NS,Metric,Unit,Stat,Value
0,1789554033991379200,1789554043991379200,Active Decode Throughput,tokens/sec,avg,19136.11
0,1789554033991379200,1789554043991379200,Active Decode Throughput,tokens/sec,min,0.00
0,1789554033991379200,1789554043991379200,Active Decode Throughput,tokens/sec,max,75801.88
0,1789554033991379200,1789554043991379200,Active Decode Throughput,tokens/sec,p50,15142.01
0,1789554033991379200,1789554043991379200,Active Decode Throughput,tokens/sec,p90,40664.08
0,1789554033991379200,1789554043991379200,Active Decode Throughput,tokens/sec,p95,45985.45
0,1789554033991379200,1789554043991379200,Active Decode Throughput,tokens/sec,p99,58712.48
0,1789554033991379200,1789554043991379200,Active Decode Throughput,tokens/sec,std,13032.80
0,1789554033991379200,1789554043991379200,Active Decode Throughput Per User,tokens/sec/user,avg,178.66
0,1789554033991379200,1789554043991379200,Active Decode Throughput Per User,tokens/sec/user,min,0.00
0,1789554033991379200,1789554043991379200,Active Decode Throughput Per User,tokens/sec/user,max,1048.78
0,1789554033991379200,1789554043991379200,Active Decode Throughput Per User,tokens/sec/user,p50,125.97
0,1789554033991379200,1789554043991379200,Active Decode Throughput Per User,tokens/sec/user,p90,390.52
0,1789554033991379200,1789554043991379200,Active Decode Throughput Per User,tokens/sec/user,p95,430.97
0,1789554033991379200,1789554043991379200,Active Decode Throughput Per User,tokens/sec/user,p99,547.03
0,1789554033991379200,1789554043991379200,Active Decode Throughput Per User,tokens/sec/user,std,131.59
0,1789554033991379200,1789554043991379200,Active Prefill Throughput,tokens/sec,avg,175382.21
0,1789554033991379200,1789554043991379200,Active Prefill Throughput,tokens/sec,min,1183.63
0,1789554033991379200,1789554043991379200,Active Prefill Throughput,tokens/sec,max,489538.18
0,1789554033991379200,1789554043991379200,Active Prefill Throughput,tokens/sec,p50,116403.81
0,1789554033991379200,1789554043991379200,Active Prefill Throughput,tokens/sec,p90,408786.17
0,1789554033991379200,1789554043991379200,Active Prefill Throughput,tokens/sec,p95,431863.19
0,1789554033991379200,1789554043991379200,Active Prefill Throughput,tokens/sec,p99,489538.18
0,1789554033991379200,1789554043991379200,Active Prefill Throughput,tokens/sec,std,153086.31
0,1789554033991379200,1789554043991379200,Active Prefill Throughput Per User,tokens/sec/user,avg,2164.84
