Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),654.70,0.00,2518.07,,,,,,659.31,,675.17,682.45,705.68,45.50
Active Decode Throughput Per User (tokens/sec/user),163.99,0.00,629.52,,,,,,164.83,,168.83,170.69,177.28,10.35
Active Prefill Throughput (tokens/sec),15192.74,3663.41,16427.18,,,,,,15461.35,,15833.63,16063.08,16427.18,1802.33
Active Prefill Throughput Per User (tokens/sec/user),3880.22,3663.41,4112.10,,,,,,3865.39,,3958.41,4015.77,4106.80,64.52
Active Total Throughput (tokens/sec),1856.35,163.39,16427.18,,,,,,656.01,,658.40,15436.10,15809.78,4034.77
Credit-to-Start Latency (ms),1.39,0.92,2.45,495.40,1.13,1.30,1.33,1.35,1.38,1.41,1.45,1.46,1.97,0.13
Decode Duration (ms),3116.41,3098.86,3130.25,1109442.62,3103.35,3106.37,3109.31,3113.25,3116.18,3119.76,3123.83,3125.94,3129.35,5.66
E2E Output Token Throughput (tokens/sec/user),151.00,150.32,152.08,53757.68,150.39,150.57,150.65,150.76,150.97,151.17,151.40,151.56,152.02,0.31
Effective Concurrency,4.00,0.00,4.00,,,,,,4.00,,4.00,4.00,4.00,0.09
Effective Decode Concurrency,3.67,0.00,4.00,,,,,,4.00,,4.00,4.00,4.00,1.09
Effective Decode Throughput (tokens/sec),602.24,0.00,2518.07,,,,,,658.41,,674.44,681.52,704.13,183.03
Effective Decode Throughput Per User (tokens/sec/user),150.85,0.00,629.52,,,,,,164.61,,168.65,170.46,176.73,45.62
Effective Latency (CO-aware) (ms),3392.35,3369.30,3407.34,1207677.91,3372.17,3379.43,3383.29,3388.72,3392.79,3397.77,3400.05,3402.84,3405.82,6.93
Effective Prefill Concurrency,0.32,0.00,4.00,,,,,,0.00,,0.00,4.00,4.00,1.09
Effective Prefill Throughput (tokens/sec),1254.09,0.00,16427.18,,,,,,0.00,,0.00,15436.10,15809.78,4212.89
Effective Prefill Throughput Per User (tokens/sec/user),320.29,0.00,4112.10,,,,,,0.00,,0.00,3860.21,3952.44,1067.97
Effective Total Throughput (tokens/sec),1856.33,0.00,16427.18,,,,,,656.01,,658.40,15436.10,15809.78,4034.75
