# AIPerf Server Metrics Export (CSV)
# aiperf_version: 0.12.0
# schema_version: 1.0
# benchmark_id: de61b4c474ae459b9bcc9090d170f996
# Note: Same benchmark_id and version appear in JSON and Parquet exports
#
Endpoint,Type,Metric,Unit,avg,min,max,std,p1,p5,p10,p25,p50,p75,p90,p95,p99,engine,model_name,reason,sleep_state,Description
localhost:8000,gauge,process_max_fds,,65535.0000,65535.0000,65535.0000,0.0000,65535.0000,65535.0000,65535.0000,65535.0000,65535.0000,65535.0000,65535.0000,65535.0000,65535.0000,,,,,Maximum number of open file descriptors.
localhost:8000,gauge,process_open_fds,,197.2077,68.0000,199.0000,6.1215,197.0000,197.0000,197.0000,197.0000,198.0000,198.0000,198.0000,198.0000,198.0000,,,,,Number of open file descriptors.
localhost:8000,gauge,process_resident_memory_bytes,bytes,3290824704.0000,3290824704.0000,3290824704.0000,0.0000,3290824704.0000,3290824704.0000,3290824704.0000,3290824704.0000,3290824704.0000,3290824704.0000,3290824704.0000,3290824704.0000,3290824704.0000,,,,,Resident memory size in bytes.
localhost:8000,gauge,process_start_time_seconds,seconds,1789554964.8700,1789554964.8700,1789554964.8700,0.0000,1789554964.8700,1789554964.8700,1789554964.8700,1789554964.8700,1789554964.8700,1789554964.8700,1789554964.8700,1789554964.8700,1789554964.8700,,,,,Start time of the process since unix epoch in seconds.
localhost:8000,gauge,process_virtual_memory_bytes,bytes,32631867188.3191,32631291904.0000,32633389056.0000,662143.6567,32631291904.0000,32631291904.0000,32631291904.0000,32631291904.0000,32631291904.0000,32632340480.0000,32632406016.0000,32633389056.0000,32633389056.0000,,,,,Virtual memory size in bytes.
localhost:8000,gauge,vllm:kv_cache_usage_perc,ratio,0.0223,0.0000,0.0309,0.0092,0.0000,0.0000,0.0000,0.0225,0.0253,0.0281,0.0297,0.0303,0.0307,0,google/gemma-4-E4B-it-qat-w4a16-ct,,,KV-cache usage. 1 means 100 percent usage.
localhost:8000,gauge,vllm:num_requests_running,requests,107.2765,0.0000,128.0000,43.4667,0.0000,0.0000,0.0000,128.0000,128.0000,128.0000,128.0000,128.0000,128.0000,0,google/gemma-4-E4B-it-qat-w4a16-ct,,,Number of requests in model execution batches.
localhost:8000,gauge,vllm:num_requests_waiting,requests,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,google/gemma-4-E4B-it-qat-w4a16-ct,,,Number of requests waiting to be processed.
localhost:8000,gauge,vllm:engine_sleep_state,,1.0000,1.0000,1.0000,0.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,0,google/gemma-4-E4B-it-qat-w4a16-ct,,awake,Engine sleep state; awake = 0 means engine is sleeping; awake = 1 means engine is awake; weights_offloaded = 1 means sleep level 1; discard_all = 1 means sleep level 2.
localhost:8000,gauge,vllm:engine_sleep_state,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,google/gemma-4-E4B-it-qat-w4a16-ct,,discard_all,Engine sleep state; awake = 0 means engine is sleeping; awake = 1 means engine is awake; weights_offloaded = 1 means sleep level 1; discard_all = 1 means sleep level 2.
localhost:8000,gauge,vllm:engine_sleep_state,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,google/gemma-4-E4B-it-qat-w4a16-ct,,weights_offloaded,Engine sleep state; awake = 0 means engine is sleeping; awake = 1 means engine is awake; weights_offloaded = 1 means sleep level 1; discard_all = 1 means sleep level 2.
localhost:8000,gauge,vllm:num_requests_waiting_by_reason,requests,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,google/gemma-4-E4B-it-qat-w4a16-ct,capacity,,"Number of waiting requests by reason. Reason labels: 'capacity' = waiting for scheduling capacity; 'deferred' = deferred by transient constraints (LoRA budget, KV transfer, blocked status). Sum of all reasons equals vllm:num_requests_waiting."
localhost:8000,gauge,vllm:num_requests_waiting_by_reason,requests,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,google/gemma-4-E4B-it-qat-w4a16-ct,deferred,,"Number of waiting requests by reason. Reason labels: 'capacity' = waiting for scheduling capacity; 'deferred' = deferred by transient constraints (LoRA budget, KV transfer, blocked status). Sum of all reasons equals vllm:num_requests_waiting."

Endpoint,Type,Metric,Unit,total,rate,rate_avg,rate_min,rate_max,rate_std,engine,finished_reason,mode,model_name,outcome,request_type,source,generation,handler,method,status,Description
localhost:8000,counter,process_cpu_seconds,seconds,313.4500,1.0200,1.0308,0.9980,1.0700,0.0190,,,,,,,,,,,,Total user and system CPU time spent in seconds.
localhost:8000,counter,http_requests,requests,7040.0000,22.9092,23.0400,12.8000,25.6000,5.2075,,,,,,,,,/v1/chat/completions,POST,2xx,"Total number of requests by method, status and handler."
localhost:8000,counter,http_requests,requests,20.0000,0.0651,0.0667,0.0000,0.1000,0.0479,,,,,,,,,/v1/models,GET,2xx,"Total number of requests by method, status and handler."
localhost:8000,counter,http_requests,requests,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,,,,none,GET,4xx,"Total number of requests by method, status and handler."
localhost:8000,counter,python_gc_collections,,9441.0000,30.7224,31.2767,24.2000,33.7000,2.6724,,,,,,,,0,,,,Number of times this generation was collected
localhost:8000,counter,python_gc_collections,,859.0000,2.7953,2.8433,2.1000,3.1000,0.2569,,,,,,,,1,,,,Number of times this generation was collected
localhost:8000,counter,python_gc_collections,,78.0000,0.2538,0.2567,0.2000,0.3000,0.0504,,,,,,,,2,,,,Number of times this generation was collected
localhost:8000,counter,python_gc_objects_collected,,278475.0000,906.1984,928.2500,484.1000,1132.7000,203.4271,,,,,,,,0,,,,Objects collected during gc
localhost:8000,counter,python_gc_objects_collected,,47658.0000,155.0861,158.8600,65.8000,282.0000,54.7331,,,,,,,,1,,,,Objects collected during gc
localhost:8000,counter,python_gc_objects_collected,,4771.0000,15.5255,15.9033,0.0000,89.6000,25.0664,,,,,,,,2,,,,Objects collected during gc
localhost:8000,counter,python_gc_objects_uncollectable,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,,,0,,,,Uncollectable objects found during GC
localhost:8000,counter,python_gc_objects_uncollectable,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,,,1,,,,Uncollectable objects found during GC
localhost:8000,counter,python_gc_objects_uncollectable,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,,,2,,,,Uncollectable objects found during GC
localhost:8000,counter,vllm:tool_call_parser_invocations,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,non_streaming,google/gemma-4-E4B-it-qat-w4a16-ct,no_tool_call,chat_completions,,,,,,Total number of ToolParser invocations. Non-streaming increments once per choice; streaming increments once per delta.
