Timeslice,Start_NS,End_NS,Metric,Unit,Stat,Value
0,1789558878982383872,1789558888982383872,Active Decode Throughput,tokens/sec,avg,12640.11
0,1789558878982383872,1789558888982383872,Active Decode Throughput,tokens/sec,min,132.26
0,1789558878982383872,1789558888982383872,Active Decode Throughput,tokens/sec,max,42191.10
0,1789558878982383872,1789558888982383872,Active Decode Throughput,tokens/sec,p50,10109.19
0,1789558878982383872,1789558888982383872,Active Decode Throughput,tokens/sec,p90,24543.47
0,1789558878982383872,1789558888982383872,Active Decode Throughput,tokens/sec,p95,30497.38
0,1789558878982383872,1789558888982383872,Active Decode Throughput,tokens/sec,p99,36685.96
0,1789558878982383872,1789558888982383872,Active Decode Throughput,tokens/sec,std,8066.37
0,1789558878982383872,1789558888982383872,Active Decode Throughput Per User,tokens/sec/user,avg,115.32
0,1789558878982383872,1789558888982383872,Active Decode Throughput Per User,tokens/sec/user,min,35.82
0,1789558878982383872,1789558888982383872,Active Decode Throughput Per User,tokens/sec/user,max,568.92
0,1789558878982383872,1789558888982383872,Active Decode Throughput Per User,tokens/sec/user,p50,80.01
0,1789558878982383872,1789558888982383872,Active Decode Throughput Per User,tokens/sec/user,p90,258.37
0,1789558878982383872,1789558888982383872,Active Decode Throughput Per User,tokens/sec/user,p95,292.21
0,1789558878982383872,1789558888982383872,Active Decode Throughput Per User,tokens/sec/user,p99,355.13
0,1789558878982383872,1789558888982383872,Active Decode Throughput Per User,tokens/sec/user,std,82.46
0,1789558878982383872,1789558888982383872,Active Prefill Throughput,tokens/sec,avg,138385.12
0,1789558878982383872,1789558888982383872,Active Prefill Throughput,tokens/sec,min,1128.11
0,1789558878982383872,1789558888982383872,Active Prefill Throughput,tokens/sec,max,493320.24
0,1789558878982383872,1789558888982383872,Active Prefill Throughput,tokens/sec,p50,96595.41
0,1789558878982383872,1789558888982383872,Active Prefill Throughput,tokens/sec,p90,300561.21
0,1789558878982383872,1789558888982383872,Active Prefill Throughput,tokens/sec,p95,434040.95
0,1789558878982383872,1789558888982383872,Active Prefill Throughput,tokens/sec,p99,493320.24
0,1789558878982383872,1789558888982383872,Active Prefill Throughput,tokens/sec,std,133602.44
0,1789558878982383872,1789558888982383872,Active Prefill Throughput Per User,tokens/sec/user,avg,2041.28
0,1789558878982383872,1789558888982383872,Active Prefill Throughput Per User,tokens/sec/user,min,1120.66
0,1789558878982383872,1789558888982383872,Active Prefill Throughput Per User,tokens/sec/user,max,8559.73
0,1789558878982383872,1789558888982383872,Active Prefill Throughput Per User,tokens/sec/user,p50,1990.67
0,1789558878982383872,1789558888982383872,Active Prefill Throughput Per User,tokens/sec/user,p90,2641.22
0,1789558878982383872,1789558888982383872,Active Prefill Throughput Per User,tokens/sec/user,p95,3528.79
0,1789558878982383872,1789558888982383872,Active Prefill Throughput Per User,tokens/sec/user,p99,3919.47
0,1789558878982383872,1789558888982383872,Active Prefill Throughput Per User,tokens/sec/user,std,671.33
0,1789558878982383872,1789558888982383872,Active Total Throughput,tokens/sec,avg,38068.25
0,1789558878982383872,1789558888982383872,Active Total Throughput,tokens/sec,min,8355.70
0,1789558878982383872,1789558888982383872,Active Total Throughput,tokens/sec,max,493320.24
0,1789558878982383872,1789558888982383872,Active Total Throughput,tokens/sec,p50,12778.61
0,1789558878982383872,1789558888982383872,Active Total Throughput,tokens/sec,p90,93561.45
0,1789558878982383872,1789558888982383872,Active Total Throughput,tokens/sec,p95,198517.92
0,1789558878982383872,1789558888982383872,Active Total Throughput,tokens/sec,p99,434516.09
0,1789558878982383872,1789558888982383872,Active Total Throughput,tokens/sec,std,76978.21
0,1789558878982383872,1789558888982383872,Benchmark Duration,sec,avg,11.26
0,1789558878982383872,1789558888982383872,Decode Duration,ms,avg,5133.99
0,1789558878982383872,1789558888982383872,Decode Duration,ms,min,4757.28
0,1789558878982383872,1789558888982383872,Decode Duration,ms,max,5411.35
0,1789558878982383872,1789558888982383872,Decode Duration,ms,sum,1314302.44
0,1789558878982383872,1789558888982383872,Decode Duration,ms,p1,4759.29
0,1789558878982383872,1789558888982383872,Decode Duration,ms,p5,4811.26
0,1789558878982383872,1789558888982383872,Decode Duration,ms,p10,4949.96
0,1789558878982383872,1789558888982383872,Decode Duration,ms,p25,5086.29
0,1789558878982383872,1789558888982383872,Decode Duration,ms,p50,5147.38
0,1789558878982383872,1789558888982383872,Decode Duration,ms,p75,5224.13
0,1789558878982383872,1789558888982383872,Decode Duration,ms,p90,5327.83
0,1789558878982383872,1789558888982383872,Decode Duration,ms,p95,5364.93
0,1789558878982383872,1789558888982383872,Decode Duration,ms,p99,5409.94
0,1789558878982383872,1789558888982383872,Decode Duration,ms,std,146.43
0,1789558878982383872,1789558888982383872,E2E Output Token Throughput,tokens/sec/user,avg,91.98
0,1789558878982383872,1789558888982383872,E2E Output Token Throughput,tokens/sec/user,min,89.07
0,1789558878982383872,1789558888982383872,E2E Output Token Throughput,tokens/sec/user,max,99.35
0,1789558878982383872,1789558888982383872,E2E Output Token Throughput,tokens/sec/user,sum,23548.16
0,1789558878982383872,1789558888982383872,E2E Output Token Throughput,tokens/sec/user,p1,89.09
0,1789558878982383872,1789558888982383872,E2E Output Token Throughput,tokens/sec/user,p5,89.10
0,1789558878982383872,1789558888982383872,E2E Output Token Throughput,tokens/sec/user,p10,90.96
0,1789558878982383872,1789558888982383872,E2E Output Token Throughput,tokens/sec/user,p25,91.03
0,1789558878982383872,1789558888982383872,E2E Output Token Throughput,tokens/sec/user,p50,92.11
0,1789558878982383872,1789558888982383872,E2E Output Token Throughput,tokens/sec/user,p75,93.07
0,1789558878982383872,1789558888982383872,E2E Output Token Throughput,tokens/sec/user,p90,93.31
0,1789558878982383872,1789558888982383872,E2E Output Token Throughput,tokens/sec/user,p95,93.31
0,1789558878982383872,1789558888982383872,E2E Output Token Throughput,tokens/sec/user,p99,93.33
0,1789558878982383872,1789558888982383872,E2E Output Token Throughput,tokens/sec/user,std,1.40
0,1789558878982383872,1789558888982383872,Effective Concurrency,requests,avg,127.93
0,1789558878982383872,1789558888982383872,Effective Concurrency,requests,min,1.00
