Timeslice,Start_NS,End_NS,Metric,Unit,Stat,Value
0,1789592057833762560,1789592067833762560,Active Decode Throughput,tokens/sec,avg,4258.17
0,1789592057833762560,1789592067833762560,Active Decode Throughput,tokens/sec,min,2.18
0,1789592057833762560,1789592067833762560,Active Decode Throughput,tokens/sec,max,9066.97
0,1789592057833762560,1789592067833762560,Active Decode Throughput,tokens/sec,p50,6612.36
0,1789592057833762560,1789592067833762560,Active Decode Throughput,tokens/sec,p90,8422.35
0,1789592057833762560,1789592067833762560,Active Decode Throughput,tokens/sec,p95,8493.11
0,1789592057833762560,1789592067833762560,Active Decode Throughput,tokens/sec,p99,8698.84
0,1789592057833762560,1789592067833762560,Active Decode Throughput,tokens/sec,std,3939.45
0,1789592057833762560,1789592067833762560,Active Decode Throughput Per User,tokens/sec/user,avg,33.91
0,1789592057833762560,1789592067833762560,Active Decode Throughput Per User,tokens/sec/user,min,2.18
0,1789592057833762560,1789592067833762560,Active Decode Throughput Per User,tokens/sec/user,max,70.84
0,1789592057833762560,1789592067833762560,Active Decode Throughput Per User,tokens/sec/user,p50,51.66
0,1789592057833762560,1789592067833762560,Active Decode Throughput Per User,tokens/sec/user,p90,65.80
0,1789592057833762560,1789592067833762560,Active Decode Throughput Per User,tokens/sec/user,p95,66.35
0,1789592057833762560,1789592067833762560,Active Decode Throughput Per User,tokens/sec/user,p99,67.96
0,1789592057833762560,1789592067833762560,Active Decode Throughput Per User,tokens/sec/user,std,30.10
0,1789592057833762560,1789592067833762560,Active Prefill Throughput,tokens/sec,avg,26953.28
0,1789592057833762560,1789592067833762560,Active Prefill Throughput,tokens/sec,min,211.60
0,1789592057833762560,1789592067833762560,Active Prefill Throughput,tokens/sec,max,62109.38
0,1789592057833762560,1789592067833762560,Active Prefill Throughput,tokens/sec,p50,23319.49
0,1789592057833762560,1789592067833762560,Active Prefill Throughput,tokens/sec,p90,58655.24
0,1789592057833762560,1789592067833762560,Active Prefill Throughput,tokens/sec,p95,62109.38
0,1789592057833762560,1789592067833762560,Active Prefill Throughput,tokens/sec,p99,62109.38
0,1789592057833762560,1789592067833762560,Active Prefill Throughput,tokens/sec,std,19132.07
0,1789592057833762560,1789592067833762560,Active Prefill Throughput Per User,tokens/sec/user,avg,309.28
0,1789592057833762560,1789592067833762560,Active Prefill Throughput Per User,tokens/sec/user,min,211.15
0,1789592057833762560,1789592067833762560,Active Prefill Throughput Per User,tokens/sec/user,max,1143.94
0,1789592057833762560,1789592067833762560,Active Prefill Throughput Per User,tokens/sec/user,p50,284.38
0,1789592057833762560,1789592067833762560,Active Prefill Throughput Per User,tokens/sec/user,p90,461.85
0,1789592057833762560,1789592067833762560,Active Prefill Throughput Per User,tokens/sec/user,p95,485.23
0,1789592057833762560,1789592067833762560,Active Prefill Throughput Per User,tokens/sec/user,p99,485.23
0,1789592057833762560,1789592067833762560,Active Prefill Throughput Per User,tokens/sec/user,std,89.96
0,1789592057833762560,1789592067833762560,Active Total Throughput,tokens/sec,avg,16948.06
0,1789592057833762560,1789592067833762560,Active Total Throughput,tokens/sec,min,1143.94
0,1789592057833762560,1789592067833762560,Active Total Throughput,tokens/sec,max,62109.38
0,1789592057833762560,1789592067833762560,Active Total Throughput,tokens/sec,p50,5352.05
0,1789592057833762560,1789592067833762560,Active Total Throughput,tokens/sec,p90,42044.27
0,1789592057833762560,1789592067833762560,Active Total Throughput,tokens/sec,p95,58689.44
0,1789592057833762560,1789592067833762560,Active Total Throughput,tokens/sec,p99,62109.38
0,1789592057833762560,1789592067833762560,Active Total Throughput,tokens/sec,std,17131.26
0,1789592057833762560,1789592067833762560,Benchmark Duration,sec,avg,15.37
0,1789592057833762560,1789592067833762560,Decode Duration,ms,avg,12358.61
0,1789592057833762560,1789592067833762560,Decode Duration,ms,min,10446.21
0,1789592057833762560,1789592067833762560,Decode Duration,ms,max,14939.71
0,1789592057833762560,1789592067833762560,Decode Duration,ms,sum,1581902.27
0,1789592057833762560,1789592067833762560,Decode Duration,ms,p1,10446.89
0,1789592057833762560,1789592067833762560,Decode Duration,ms,p5,10506.33
0,1789592057833762560,1789592067833762560,Decode Duration,ms,p10,10607.05
0,1789592057833762560,1789592067833762560,Decode Duration,ms,p25,11050.74
0,1789592057833762560,1789592067833762560,Decode Duration,ms,p50,12185.22
0,1789592057833762560,1789592067833762560,Decode Duration,ms,p75,13270.02
0,1789592057833762560,1789592067833762560,Decode Duration,ms,p90,14335.22
0,1789592057833762560,1789592067833762560,Decode Duration,ms,p95,14338.77
0,1789592057833762560,1789592067833762560,Decode Duration,ms,p99,14340.20
0,1789592057833762560,1789592067833762560,Decode Duration,ms,std,1304.31
0,1789592057833762560,1789592067833762560,E2E Output Token Throughput,tokens/sec/user,avg,33.40
0,1789592057833762560,1789592067833762560,E2E Output Token Throughput,tokens/sec/user,min,33.31
0,1789592057833762560,1789592067833762560,E2E Output Token Throughput,tokens/sec/user,max,33.60
0,1789592057833762560,1789592067833762560,E2E Output Token Throughput,tokens/sec/user,sum,4275.21
0,1789592057833762560,1789592067833762560,E2E Output Token Throughput,tokens/sec/user,p1,33.31
0,1789592057833762560,1789592067833762560,E2E Output Token Throughput,tokens/sec/user,p5,33.31
0,1789592057833762560,1789592067833762560,E2E Output Token Throughput,tokens/sec/user,p10,33.31
0,1789592057833762560,1789592067833762560,E2E Output Token Throughput,tokens/sec/user,p25,33.32
0,1789592057833762560,1789592067833762560,E2E Output Token Throughput,tokens/sec/user,p50,33.35
0,1789592057833762560,1789592067833762560,E2E Output Token Throughput,tokens/sec/user,p75,33.45
0,1789592057833762560,1789592067833762560,E2E Output Token Throughput,tokens/sec/user,p90,33.59
0,1789592057833762560,1789592067833762560,E2E Output Token Throughput,tokens/sec/user,p95,33.59
0,1789592057833762560,1789592067833762560,E2E Output Token Throughput,tokens/sec/user,p99,33.60
0,1789592057833762560,1789592067833762560,E2E Output Token Throughput,tokens/sec/user,std,0.09
0,1789592057833762560,1789592067833762560,Effective Concurrency,requests,avg,127.96
0,1789592057833762560,1789592067833762560,Effective Concurrency,requests,min,1.00
0,1789592057833762560,1789592067833762560,Effective Concurrency,requests,max,128.00
0,1789592057833762560,1789592067833762560,Effective Concurrency,requests,p50,128.00
0,1789592057833762560,1789592067833762560,Effective Concurrency,requests,p90,128.00
0,1789592057833762560,1789592067833762560,Effective Concurrency,requests,p95,128.00
0,1789592057833762560,1789592067833762560,Effective Concurrency,requests,p99,128.00
0,1789592057833762560,1789592067833762560,Effective Concurrency,requests,std,1.72
0,1789592057833762560,1789592067833762560,Effective Decode Concurrency,requests,avg,89.93
0,1789592057833762560,1789592067833762560,Effective Decode Concurrency,requests,min,0.00
0,1789592057833762560,1789592067833762560,Effective Decode Concurrency,requests,max,128.00
0,1789592057833762560,1789592067833762560,Effective Decode Concurrency,requests,p50,128.00
0,1789592057833762560,1789592067833762560,Effective Decode Concurrency,requests,p90,128.00
0,1789592057833762560,1789592067833762560,Effective Decode Concurrency,requests,p95,128.00
0,1789592057833762560,1789592067833762560,Effective Decode Concurrency,requests,p99,128.00
0,1789592057833762560,1789592067833762560,Effective Decode Concurrency,requests,std,46.51
0,1789592057833762560,1789592067833762560,Effective Decode Throughput,tokens/sec,avg,4129.61
0,1789592057833762560,1789592067833762560,Effective Decode Throughput,tokens/sec,min,0.00
0,1789592057833762560,1789592067833762560,Effective Decode Throughput,tokens/sec,max,9066.97
0,1789592057833762560,1789592067833762560,Effective Decode Throughput,tokens/sec,p50,6284.38
0,1789592057833762560,1789592067833762560,Effective Decode Throughput,tokens/sec,p90,8422.11
0,1789592057833762560,1789592067833762560,Effective Decode Throughput,tokens/sec,p95,8490.70
0,1789592057833762560,1789592067833762560,Effective Decode Throughput,tokens/sec,p99,8698.84
0,1789592057833762560,1789592067833762560,Effective Decode Throughput,tokens/sec,std,3947.36
0,1789592057833762560,1789592067833762560,Effective Decode Throughput Per User,tokens/sec/user,avg,32.88
0,1789592057833762560,1789592067833762560,Effective Decode Throughput Per User,tokens/sec/user,min,0.00
0,1789592057833762560,1789592067833762560,Effective Decode Throughput Per User,tokens/sec/user,max,70.84
0,1789592057833762560,1789592067833762560,Effective Decode Throughput Per User,tokens/sec/user,p50,49.10
0,1789592057833762560,1789592067833762560,Effective Decode Throughput Per User,tokens/sec/user,p90,65.80
0,1789592057833762560,1789592067833762560,Effective Decode Throughput Per User,tokens/sec/user,p95,66.33
0,1789592057833762560,1789592067833762560,Effective Decode Throughput Per User,tokens/sec/user,p99,67.96
0,1789592057833762560,1789592067833762560,Effective Decode Throughput Per User,tokens/sec/user,std,30.21
0,1789592057833762560,1789592067833762560,Effective Prefill Concurrency,requests,avg,38.03
0,1789592057833762560,1789592067833762560,Effective Prefill Concurrency,requests,min,0.00
0,1789592057833762560,1789592067833762560,Effective Prefill Concurrency,requests,max,128.00
0,1789592057833762560,1789592067833762560,Effective Prefill Concurrency,requests,p50,0.00
0,1789592057833762560,1789592067833762560,Effective Prefill Concurrency,requests,p90,112.00
0,1789592057833762560,1789592067833762560,Effective Prefill Concurrency,requests,p95,127.00
0,1789592057833762560,1789592067833762560,Effective Prefill Concurrency,requests,p99,128.00
0,1789592057833762560,1789592067833762560,Effective Prefill Concurrency,requests,std,46.46
0,1789592057833762560,1789592067833762560,Effective Prefill Throughput,tokens/sec,avg,13263.40
0,1789592057833762560,1789592067833762560,Effective Prefill Throughput,tokens/sec,min,0.00
0,1789592057833762560,1789592067833762560,Effective Prefill Throughput,tokens/sec,max,62109.38
0,1789592057833762560,1789592067833762560,Effective Prefill Throughput,tokens/sec,p50,0.00
0,1789592057833762560,1789592067833762560,Effective Prefill Throughput,tokens/sec,p90,41475.44
0,1789592057833762560,1789592067833762560,Effective Prefill Throughput,tokens/sec,p95,58655.24
0,1789592057833762560,1789592067833762560,Effective Prefill Throughput,tokens/sec,p99,62109.38
0,1789592057833762560,1789592067833762560,Effective Prefill Throughput,tokens/sec,std,19018.32
0,1789592057833762560,1789592067833762560,Effective Prefill Throughput Per User,tokens/sec/user,avg,152.19
0,1789592057833762560,1789592067833762560,Effective Prefill Throughput Per User,tokens/sec/user,min,0.00
0,1789592057833762560,1789592067833762560,Effective Prefill Throughput Per User,tokens/sec/user,max,1143.94
0,1789592057833762560,1789592067833762560,Effective Prefill Throughput Per User,tokens/sec/user,p50,0.00
0,1789592057833762560,1789592067833762560,Effective Prefill Throughput Per User,tokens/sec/user,p90,370.32
0,1789592057833762560,1789592067833762560,Effective Prefill Throughput Per User,tokens/sec/user,p95,461.85
