Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),332.16,0.00,573.99,,,,,,335.13,,339.88,340.45,342.28,31.53
Active Decode Throughput Per User (tokens/sec/user),83.20,0.00,489.56,,,,,,83.78,,84.97,85.11,85.57,8.32
Active Prefill Throughput (tokens/sec),36079.83,5623.05,118747.93,,,,,,18689.25,,108791.39,110970.60,112645.26,31328.99
Active Prefill Throughput Per User (tokens/sec/user),11265.44,5623.05,31808.79,,,,,,8161.09,,27407.29,27811.60,29079.37,7955.20
Active Total Throughput (tokens/sec),999.27,83.82,118747.93,,,,,,334.06,,335.45,335.47,18751.19,6445.46
Credit-to-Start Latency (ms),1.43,0.87,2.58,279.62,0.91,1.33,1.35,1.39,1.41,1.44,1.48,1.50,2.46,0.17
Decode Duration (ms),6108.98,6085.63,6197.05,1197359.69,6086.12,6086.89,6087.29,6095.99,6098.57,6100.13,6193.89,6195.08,6196.66,32.87
E2E Output Token Throughput (tokens/sec/user),82.57,81.49,83.54,16184.05,81.49,81.67,81.68,81.69,81.71,83.50,83.50,83.51,83.53,0.91
Effective Concurrency,4.00,0.00,4.00,,,,,,4.00,,4.00,4.00,4.00,0.07
Effective Decode Concurrency,3.94,0.00,4.00,,,,,,4.00,,4.00,4.00,4.00,0.46
Effective Decode Throughput (tokens/sec),329.43,0.00,573.99,,,,,,335.11,,339.88,340.44,342.26,43.40
Effective Decode Throughput Per User (tokens/sec/user),82.52,0.00,489.56,,,,,,83.78,,84.97,85.11,85.57,11.18
Effective Latency (CO-aware) (ms),6202.85,6130.54,6284.29,1215757.71,6130.89,6132.60,6132.82,6133.26,6267.81,6269.00,6269.68,6270.35,6284.09,67.96
Effective Prefill Concurrency,0.06,0.00,4.00,,,,,,0.00,,0.00,0.00,3.00,0.45
Effective Prefill Throughput (tokens/sec),669.82,0.00,118747.93,,,,,,0.00,,0.00,0.00,18668.69,6476.12
Effective Prefill Throughput Per User (tokens/sec/user),209.14,0.00,31808.79,,,,,,0.00,,0.00,0.00,6236.27,1867.42
Effective Total Throughput (tokens/sec),999.25,0.00,118747.93,,,,,,334.06,,335.45,335.47,18751.19,6445.42
