Timeslice,Start_NS,End_NS,Metric,Unit,Stat,Value
0,1789586871927795200,1789586881927795200,Active Decode Throughput,tokens/sec,avg,2741.76
0,1789586871927795200,1789586881927795200,Active Decode Throughput,tokens/sec,min,9.53
0,1789586871927795200,1789586881927795200,Active Decode Throughput,tokens/sec,max,11916.99
0,1789586871927795200,1789586881927795200,Active Decode Throughput,tokens/sec,p50,2876.19
0,1789586871927795200,1789586881927795200,Active Decode Throughput,tokens/sec,p90,3006.03
0,1789586871927795200,1789586881927795200,Active Decode Throughput,tokens/sec,p95,3052.84
0,1789586871927795200,1789586881927795200,Active Decode Throughput,tokens/sec,p99,3395.51
0,1789586871927795200,1789586881927795200,Active Decode Throughput,tokens/sec,std,646.88
0,1789586871927795200,1789586881927795200,Active Decode Throughput Per User,tokens/sec/user,avg,171.79
0,1789586871927795200,1789586881927795200,Active Decode Throughput Per User,tokens/sec/user,min,9.53
0,1789586871927795200,1789586881927795200,Active Decode Throughput Per User,tokens/sec/user,max,744.81
0,1789586871927795200,1789586881927795200,Active Decode Throughput Per User,tokens/sec/user,p50,179.76
0,1789586871927795200,1789586881927795200,Active Decode Throughput Per User,tokens/sec/user,p90,187.88
0,1789586871927795200,1789586881927795200,Active Decode Throughput Per User,tokens/sec/user,p95,190.80
0,1789586871927795200,1789586881927795200,Active Decode Throughput Per User,tokens/sec/user,p99,212.22
0,1789586871927795200,1789586881927795200,Active Decode Throughput Per User,tokens/sec/user,std,38.80
0,1789586871927795200,1789586881927795200,Active Prefill Throughput,tokens/sec,avg,44542.22
0,1789586871927795200,1789586881927795200,Active Prefill Throughput,tokens/sec,min,2765.18
0,1789586871927795200,1789586881927795200,Active Prefill Throughput,tokens/sec,max,47281.60
0,1789586871927795200,1789586881927795200,Active Prefill Throughput,tokens/sec,p50,46470.77
0,1789586871927795200,1789586881927795200,Active Prefill Throughput,tokens/sec,p90,47281.60
0,1789586871927795200,1789586881927795200,Active Prefill Throughput,tokens/sec,p95,47281.60
0,1789586871927795200,1789586881927795200,Active Prefill Throughput,tokens/sec,p99,47281.60
0,1789586871927795200,1789586881927795200,Active Prefill Throughput,tokens/sec,std,5861.35
0,1789586871927795200,1789586881927795200,Active Prefill Throughput Per User,tokens/sec/user,avg,2903.65
0,1789586871927795200,1789586881927795200,Active Prefill Throughput Per User,tokens/sec/user,min,2765.18
0,1789586871927795200,1789586881927795200,Active Prefill Throughput Per User,tokens/sec/user,max,3898.65
0,1789586871927795200,1789586881927795200,Active Prefill Throughput Per User,tokens/sec/user,p50,2904.42
0,1789586871927795200,1789586881927795200,Active Prefill Throughput Per User,tokens/sec/user,p90,2955.10
0,1789586871927795200,1789586881927795200,Active Prefill Throughput Per User,tokens/sec/user,p95,2955.10
