Timeslice,Start_NS,End_NS,Metric,Unit,Stat,Value
0,1789651676278937344,1789651686278937344,Active Decode Throughput,tokens/sec,avg,143.26
0,1789651676278937344,1789651686278937344,Active Decode Throughput,tokens/sec,min,65.72
0,1789651676278937344,1789651686278937344,Active Decode Throughput,tokens/sec,max,254.82
0,1789651676278937344,1789651686278937344,Active Decode Throughput,tokens/sec,p50,139.52
0,1789651676278937344,1789651686278937344,Active Decode Throughput,tokens/sec,p90,151.93
0,1789651676278937344,1789651686278937344,Active Decode Throughput,tokens/sec,p95,168.21
0,1789651676278937344,1789651686278937344,Active Decode Throughput,tokens/sec,p99,239.16
0,1789651676278937344,1789651686278937344,Active Decode Throughput,tokens/sec,std,16.48
0,1789651676278937344,1789651686278937344,Active Decode Throughput Per User,tokens/sec/user,avg,9.13
0,1789651676278937344,1789651686278937344,Active Decode Throughput Per User,tokens/sec/user,min,7.56
0,1789651676278937344,1789651686278937344,Active Decode Throughput Per User,tokens/sec/user,max,65.72
0,1789651676278937344,1789651686278937344,Active Decode Throughput Per User,tokens/sec/user,p50,8.72
0,1789651676278937344,1789651686278937344,Active Decode Throughput Per User,tokens/sec/user,p90,9.50
0,1789651676278937344,1789651686278937344,Active Decode Throughput Per User,tokens/sec/user,p95,10.51
0,1789651676278937344,1789651686278937344,Active Decode Throughput Per User,tokens/sec/user,p99,15.03
0,1789651676278937344,1789651686278937344,Active Decode Throughput Per User,tokens/sec/user,std,2.94
0,1789651676278937344,1789651686278937344,Active Prefill Throughput,tokens/sec,avg,5314.19
0,1789651676278937344,1789651686278937344,Active Prefill Throughput,tokens/sec,min,332.14
0,1789651676278937344,1789651686278937344,Active Prefill Throughput,tokens/sec,max,5381.96
0,1789651676278937344,1789651686278937344,Active Prefill Throughput,tokens/sec,p50,5381.96
0,1789651676278937344,1789651686278937344,Active Prefill Throughput,tokens/sec,p90,5381.96
0,1789651676278937344,1789651686278937344,Active Prefill Throughput,tokens/sec,p95,5381.96
0,1789651676278937344,1789651686278937344,Active Prefill Throughput,tokens/sec,p99,5381.96
0,1789651676278937344,1789651686278937344,Active Prefill Throughput,tokens/sec,std,513.45
0,1789651676278937344,1789651686278937344,Active Prefill Throughput Per User,tokens/sec/user,avg,336.30
0,1789651676278937344,1789651686278937344,Active Prefill Throughput Per User,tokens/sec/user,min,332.14
0,1789651676278937344,1789651686278937344,Active Prefill Throughput Per User,tokens/sec/user,max,336.86
0,1789651676278937344,1789651686278937344,Active Prefill Throughput Per User,tokens/sec/user,p50,336.37
0,1789651676278937344,1789651686278937344,Active Prefill Throughput Per User,tokens/sec/user,p90,336.37
0,1789651676278937344,1789651686278937344,Active Prefill Throughput Per User,tokens/sec/user,p95,336.37
0,1789651676278937344,1789651686278937344,Active Prefill Throughput Per User,tokens/sec/user,p99,336.37
0,1789651676278937344,1789651686278937344,Active Prefill Throughput Per User,tokens/sec/user,std,0.53
0,1789651676278937344,1789651686278937344,Active Total Throughput,tokens/sec,avg,1749.60
0,1789651676278937344,1789651686278937344,Active Total Throughput,tokens/sec,min,132.95
0,1789651676278937344,1789651686278937344,Active Total Throughput,tokens/sec,max,5381.96
0,1789651676278937344,1789651686278937344,Active Total Throughput,tokens/sec,p50,132.95
0,1789651676278937344,1789651686278937344,Active Total Throughput,tokens/sec,p90,5381.96
0,1789651676278937344,1789651686278937344,Active Total Throughput,tokens/sec,p95,5381.96
0,1789651676278937344,1789651686278937344,Active Total Throughput,tokens/sec,p99,5381.96
0,1789651676278937344,1789651686278937344,Active Total Throughput,tokens/sec,std,2417.36
