Timeslice,Start_NS,End_NS,Metric,Unit,Stat,Value
0,1789611621783902464,1789611631783902464,Active Decode Throughput,tokens/sec,avg,4568.71
0,1789611621783902464,1789611631783902464,Active Decode Throughput,tokens/sec,min,3.00
0,1789611621783902464,1789611631783902464,Active Decode Throughput,tokens/sec,max,12222.25
0,1789611621783902464,1789611631783902464,Active Decode Throughput,tokens/sec,p50,601.68
0,1789611621783902464,1789611631783902464,Active Decode Throughput,tokens/sec,p90,10544.21
0,1789611621783902464,1789611631783902464,Active Decode Throughput,tokens/sec,p95,10604.86
0,1789611621783902464,1789611631783902464,Active Decode Throughput,tokens/sec,p99,10932.89
0,1789611621783902464,1789611631783902464,Active Decode Throughput,tokens/sec,std,4973.20
0,1789611621783902464,1789611631783902464,Active Decode Throughput Per User,tokens/sec/user,avg,18.77
0,1789611621783902464,1789611631783902464,Active Decode Throughput Per User,tokens/sec/user,min,2.25
0,1789611621783902464,1789611631783902464,Active Decode Throughput Per User,tokens/sec/user,max,47.74
0,1789611621783902464,1789611631783902464,Active Decode Throughput Per User,tokens/sec/user,p50,3.01
0,1789611621783902464,1789611631783902464,Active Decode Throughput Per User,tokens/sec/user,p90,41.19
0,1789611621783902464,1789611631783902464,Active Decode Throughput Per User,tokens/sec/user,p95,41.43
0,1789611621783902464,1789611631783902464,Active Decode Throughput Per User,tokens/sec/user,p99,42.71
0,1789611621783902464,1789611631783902464,Active Decode Throughput Per User,tokens/sec/user,std,18.63
0,1789611621783902464,1789611631783902464,Active Prefill Throughput,tokens/sec,avg,45827.62
0,1789611621783902464,1789611631783902464,Active Prefill Throughput,tokens/sec,min,179.72
0,1789611621783902464,1789611631783902464,Active Prefill Throughput,tokens/sec,max,128344.91
0,1789611621783902464,1789611631783902464,Active Prefill Throughput,tokens/sec,p50,31884.75
0,1789611621783902464,1789611631783902464,Active Prefill Throughput,tokens/sec,p90,124411.48
0,1789611621783902464,1789611631783902464,Active Prefill Throughput,tokens/sec,p95,124411.48
0,1789611621783902464,1789611631783902464,Active Prefill Throughput,tokens/sec,p99,128344.91
0,1789611621783902464,1789611631783902464,Active Prefill Throughput,tokens/sec,std,37291.43
0,1789611621783902464,1789611631783902464,Active Prefill Throughput Per User,tokens/sec/user,avg,276.97
0,1789611621783902464,1789611631783902464,Active Prefill Throughput Per User,tokens/sec/user,min,179.48
0,1789611621783902464,1789611631783902464,Active Prefill Throughput Per User,tokens/sec/user,max,1751.80
0,1789611621783902464,1789611631783902464,Active Prefill Throughput Per User,tokens/sec/user,p50,236.18
0,1789611621783902464,1789611631783902464,Active Prefill Throughput Per User,tokens/sec/user,p90,487.89
0,1789611621783902464,1789611631783902464,Active Prefill Throughput Per User,tokens/sec/user,p95,487.89
0,1789611621783902464,1789611631783902464,Active Prefill Throughput Per User,tokens/sec/user,p99,501.35
0,1789611621783902464,1789611631783902464,Active Prefill Throughput Per User,tokens/sec/user,std,98.15
0,1789611621783902464,1789611631783902464,Active Total Throughput,tokens/sec,avg,32369.76
0,1789611621783902464,1789611631783902464,Active Total Throughput,tokens/sec,min,1751.80
0,1789611621783902464,1789611631783902464,Active Total Throughput,tokens/sec,max,128344.91
0,1789611621783902464,1789611631783902464,Active Total Throughput,tokens/sec,p50,17463.73
0,1789611621783902464,1789611631783902464,Active Total Throughput,tokens/sec,p90,81987.25
0,1789611621783902464,1789611631783902464,Active Total Throughput,tokens/sec,p95,124440.01
0,1789611621783902464,1789611631783902464,Active Total Throughput,tokens/sec,p99,128344.91
0,1789611621783902464,1789611631783902464,Active Total Throughput,tokens/sec,std,33954.17
0,1789611621783902464,1789611631783902464,Benchmark Duration,sec,avg,23.11
0,1789611621783902464,1789611631783902464,Decode Duration,ms,avg,17058.89
0,1789611621783902464,1789611631783902464,Decode Duration,ms,min,16612.19
0,1789611621783902464,1789611631783902464,Decode Duration,ms,max,17911.50
0,1789611621783902464,1789611631783902464,Decode Duration,ms,sum,4367074.69
0,1789611621783902464,1789611631783902464,Decode Duration,ms,p1,16656.25
0,1789611621783902464,1789611631783902464,Decode Duration,ms,p5,16940.27
0,1789611621783902464,1789611631783902464,Decode Duration,ms,p10,16951.07
0,1789611621783902464,1789611631783902464,Decode Duration,ms,p25,16990.05
0,1789611621783902464,1789611631783902464,Decode Duration,ms,p50,17002.98
0,1789611621783902464,1789611631783902464,Decode Duration,ms,p75,17008.40
0,1789611621783902464,1789611631783902464,Decode Duration,ms,p90,17313.72
0,1789611621783902464,1789611631783902464,Decode Duration,ms,p95,17608.57
0,1789611621783902464,1789611631783902464,Decode Duration,ms,p99,17613.07
0,1789611621783902464,1789611631783902464,Decode Duration,ms,std,178.78
0,1789611621783902464,1789611631783902464,E2E Output Token Throughput,tokens/sec/user,avg,25.30
0,1789611621783902464,1789611631783902464,E2E Output Token Throughput,tokens/sec/user,min,22.16
0,1789611621783902464,1789611631783902464,E2E Output Token Throughput,tokens/sec/user,max,28.16
0,1789611621783902464,1789611631783902464,E2E Output Token Throughput,tokens/sec/user,sum,6477.90
0,1789611621783902464,1789611631783902464,E2E Output Token Throughput,tokens/sec/user,p1,22.17
0,1789611621783902464,1789611631783902464,E2E Output Token Throughput,tokens/sec/user,p5,22.18
0,1789611621783902464,1789611631783902464,E2E Output Token Throughput,tokens/sec/user,p10,22.51
0,1789611621783902464,1789611631783902464,E2E Output Token Throughput,tokens/sec/user,p25,23.60
0,1789611621783902464,1789611631783902464,E2E Output Token Throughput,tokens/sec/user,p50,25.22
0,1789611621783902464,1789611631783902464,E2E Output Token Throughput,tokens/sec/user,p75,27.10
0,1789611621783902464,1789611631783902464,E2E Output Token Throughput,tokens/sec/user,p90,28.05
0,1789611621783902464,1789611631783902464,E2E Output Token Throughput,tokens/sec/user,p95,28.10
0,1789611621783902464,1789611631783902464,E2E Output Token Throughput,tokens/sec/user,p99,28.11
0,1789611621783902464,1789611631783902464,E2E Output Token Throughput,tokens/sec/user,std,1.98
0,1789611621783902464,1789611631783902464,Effective Concurrency,requests,avg,255.87
0,1789611621783902464,1789611631783902464,Effective Concurrency,requests,min,1.00
0,1789611621783902464,1789611631783902464,Effective Concurrency,requests,max,256.00
0,1789611621783902464,1789611631783902464,Effective Concurrency,requests,p50,256.00
0,1789611621783902464,1789611631783902464,Effective Concurrency,requests,p90,256.00
0,1789611621783902464,1789611631783902464,Effective Concurrency,requests,p95,256.00
0,1789611621783902464,1789611631783902464,Effective Concurrency,requests,p99,256.00
0,1789611621783902464,1789611631783902464,Effective Concurrency,requests,std,4.56
0,1789611621783902464,1789611631783902464,Effective Decode Concurrency,requests,avg,171.37
0,1789611621783902464,1789611631783902464,Effective Decode Concurrency,requests,min,0.00
0,1789611621783902464,1789611631783902464,Effective Decode Concurrency,requests,max,256.00
0,1789611621783902464,1789611631783902464,Effective Decode Concurrency,requests,p50,196.00
0,1789611621783902464,1789611631783902464,Effective Decode Concurrency,requests,p90,256.00
0,1789611621783902464,1789611631783902464,Effective Decode Concurrency,requests,p95,256.00
0,1789611621783902464,1789611631783902464,Effective Decode Concurrency,requests,p99,256.00
0,1789611621783902464,1789611631783902464,Effective Decode Concurrency,requests,std,90.39
0,1789611621783902464,1789611631783902464,Effective Decode Throughput,tokens/sec,avg,4444.13
