Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),113.88,0.00,17458.89,,,,,,118.86,,130.84,136.78,174.77,56.08
Active Decode Throughput Per User (tokens/sec/user),3.59,0.00,563.19,,,,,,3.71,,4.09,4.27,5.46,1.81
Active Prefill Throughput (tokens/sec),3636.15,122.17,5080.82,,,,,,3366.36,,5080.82,5080.82,5080.82,1243.78
Active Prefill Throughput Per User (tokens/sec/user),179.50,122.17,326.24,,,,,,194.18,,214.80,238.73,326.24,41.18
Active Total Throughput (tokens/sec),342.22,3.66,5080.82,,,,,,120.17,,120.17,2018.92,4721.92,917.65
Credit-to-Start Latency (ms),2.14,0.84,16.60,136.81,0.84,0.86,0.87,0.90,1.63,2.53,2.67,2.79,16.01,2.64
Decode Duration (ms),136722.09,135282.56,139662.30,8750213.58,135282.57,135282.74,135282.82,136077.19,136906.54,137470.97,137758.03,137758.21,139309.77,981.56
E2E Output Token Throughput (tokens/sec/user),3.58,3.51,3.64,229.42,3.51,3.51,3.51,3.56,3.59,3.60,3.63,3.63,3.63,0.03
Effective Concurrency,27.70,0.00,32.00,,,,,,32.00,,32.00,32.00,32.00,10.74
Effective Decode Concurrency,26.52,0.00,32.00,,,,,,32.00,,32.00,32.00,32.00,11.53
Effective Decode Throughput (tokens/sec),99.10,0.00,17458.89,,,,,,118.12,,129.76,136.02,167.18,64.81
Effective Decode Throughput Per User (tokens/sec/user),3.12,0.00,563.19,,,,,,3.69,,4.05,4.25,5.22,2.08
Effective Latency (CO-aware) (ms),142850.37,140598.03,145700.38,9142423.90,140913.73,141099.26,141099.56,142076.94,142446.97,143790.24,145700.18,145700.31,145700.37,1359.24
Effective Prefill Concurrency,1.19,0.00,32.00,,,,,,0.00,,0.00,9.00,31.00,5.25
Effective Prefill Throughput (tokens/sec),201.69,0.00,5080.82,,,,,,0.00,,0.00,1933.21,4718.21,882.34
Effective Prefill Throughput Per User (tokens/sec/user),9.96,0.00,326.24,,,,,,0.00,,0.00,122.21,210.40,42.22
Effective Total Throughput (tokens/sec),300.80,0.00,5080.82,,,,,,119.04,,120.17,2015.54,4721.92,867.53
