Timeslice,Start_NS,End_NS,Metric,Unit,Stat,Value
0,1789559191656813568,1789559201656813568,Active Decode Throughput,tokens/sec,avg,3059.50
0,1789559191656813568,1789559201656813568,Active Decode Throughput,tokens/sec,min,37.98
0,1789559191656813568,1789559201656813568,Active Decode Throughput,tokens/sec,max,5280.56
0,1789559191656813568,1789559201656813568,Active Decode Throughput,tokens/sec,p50,2875.45
0,1789559191656813568,1789559201656813568,Active Decode Throughput,tokens/sec,p90,4159.68
0,1789559191656813568,1789559201656813568,Active Decode Throughput,tokens/sec,p95,4442.62
0,1789559191656813568,1789559201656813568,Active Decode Throughput,tokens/sec,p99,4855.58
0,1789559191656813568,1789559201656813568,Active Decode Throughput,tokens/sec,std,706.79
0,1789559191656813568,1789559201656813568,Active Decode Throughput Per User,tokens/sec/user,avg,20.63
0,1789559191656813568,1789559201656813568,Active Decode Throughput Per User,tokens/sec/user,min,9.02
0,1789559191656813568,1789559201656813568,Active Decode Throughput Per User,tokens/sec/user,max,62.89
0,1789559191656813568,1789559201656813568,Active Decode Throughput Per User,tokens/sec/user,p50,16.82
0,1789559191656813568,1789559201656813568,Active Decode Throughput Per User,tokens/sec/user,p90,33.13
0,1789559191656813568,1789559201656813568,Active Decode Throughput Per User,tokens/sec/user,p95,42.03
0,1789559191656813568,1789559201656813568,Active Decode Throughput Per User,tokens/sec/user,p99,51.34
0,1789559191656813568,1789559201656813568,Active Decode Throughput Per User,tokens/sec/user,std,9.06
0,1789559191656813568,1789559201656813568,Active Prefill Throughput,tokens/sec,avg,23020.62
0,1789559191656813568,1789559201656813568,Active Prefill Throughput,tokens/sec,min,3291.91
0,1789559191656813568,1789559201656813568,Active Prefill Throughput,tokens/sec,max,526885.88
0,1789559191656813568,1789559201656813568,Active Prefill Throughput,tokens/sec,p50,6577.34
0,1789559191656813568,1789559201656813568,Active Prefill Throughput,tokens/sec,p90,26184.09
0,1789559191656813568,1789559201656813568,Active Prefill Throughput,tokens/sec,p95,92093.08
0,1789559191656813568,1789559201656813568,Active Prefill Throughput,tokens/sec,p99,467154.77
0,1789559191656813568,1789559201656813568,Active Prefill Throughput,tokens/sec,std,67698.16
0,1789559191656813568,1789559201656813568,Active Prefill Throughput Per User,tokens/sec/user,avg,153.53
0,1789559191656813568,1789559201656813568,Active Prefill Throughput Per User,tokens/sec/user,min,50.64
0,1789559191656813568,1789559201656813568,Active Prefill Throughput Per User,tokens/sec/user,max,7262.20
0,1789559191656813568,1789559201656813568,Active Prefill Throughput Per User,tokens/sec/user,p50,75.60
0,1789559191656813568,1789559201656813568,Active Prefill Throughput Per User,tokens/sec/user,p90,207.81
0,1789559191656813568,1789559201656813568,Active Prefill Throughput Per User,tokens/sec/user,p95,544.93
0,1789559191656813568,1789559201656813568,Active Prefill Throughput Per User,tokens/sec/user,p99,1861.17
0,1789559191656813568,1789559201656813568,Active Prefill Throughput Per User,tokens/sec/user,std,295.31
0,1789559191656813568,1789559201656813568,Active Total Throughput,tokens/sec,avg,24440.65
0,1789559191656813568,1789559201656813568,Active Total Throughput,tokens/sec,min,4989.70
0,1789559191656813568,1789559201656813568,Active Total Throughput,tokens/sec,max,526885.88
0,1789559191656813568,1789559201656813568,Active Total Throughput,tokens/sec,p50,8073.86
0,1789559191656813568,1789559201656813568,Active Total Throughput,tokens/sec,p90,27351.29
0,1789559191656813568,1789559201656813568,Active Total Throughput,tokens/sec,p95,92887.64
0,1789559191656813568,1789559201656813568,Active Total Throughput,tokens/sec,p99,467201.57
0,1789559191656813568,1789559201656813568,Active Total Throughput,tokens/sec,std,67443.66
0,1789559191656813568,1789559201656813568,Benchmark Duration,sec,avg,63.11
0,1789559191656813568,1789559201656813568,Decode Duration,ms,avg,52776.09
0,1789559191656813568,1789559201656813568,Decode Duration,ms,min,17976.37
0,1789559191656813568,1789559201656813568,Decode Duration,ms,max,62016.52
0,1789559191656813568,1789559201656813568,Decode Duration,ms,sum,13510677.84
0,1789559191656813568,1789559201656813568,Decode Duration,ms,p1,20453.99
0,1789559191656813568,1789559201656813568,Decode Duration,ms,p5,28905.62
0,1789559191656813568,1789559201656813568,Decode Duration,ms,p10,36597.78
0,1789559191656813568,1789559201656813568,Decode Duration,ms,p25,52842.56
0,1789559191656813568,1789559201656813568,Decode Duration,ms,p50,56133.35
0,1789559191656813568,1789559201656813568,Decode Duration,ms,p75,58486.61
0,1789559191656813568,1789559201656813568,Decode Duration,ms,p90,60487.83
0,1789559191656813568,1789559201656813568,Decode Duration,ms,p95,61495.81
0,1789559191656813568,1789559201656813568,Decode Duration,ms,p99,61938.28
0,1789559191656813568,1789559201656813568,Decode Duration,ms,std,9812.44
0,1789559191656813568,1789559201656813568,E2E Output Token Throughput,tokens/sec/user,avg,8.53
0,1789559191656813568,1789559201656813568,E2E Output Token Throughput,tokens/sec/user,min,8.11
0,1789559191656813568,1789559201656813568,E2E Output Token Throughput,tokens/sec/user,max,9.40
0,1789559191656813568,1789559201656813568,E2E Output Token Throughput,tokens/sec/user,sum,2184.01
0,1789559191656813568,1789559201656813568,E2E Output Token Throughput,tokens/sec/user,p1,8.11
0,1789559191656813568,1789559201656813568,E2E Output Token Throughput,tokens/sec/user,p5,8.11
0,1789559191656813568,1789559201656813568,E2E Output Token Throughput,tokens/sec/user,p10,8.11
0,1789559191656813568,1789559201656813568,E2E Output Token Throughput,tokens/sec/user,p25,8.11
0,1789559191656813568,1789559201656813568,E2E Output Token Throughput,tokens/sec/user,p50,8.20
0,1789559191656813568,1789559201656813568,E2E Output Token Throughput,tokens/sec/user,p75,8.99
0,1789559191656813568,1789559201656813568,E2E Output Token Throughput,tokens/sec/user,p90,9.24
0,1789559191656813568,1789559201656813568,E2E Output Token Throughput,tokens/sec/user,p95,9.28
0,1789559191656813568,1789559201656813568,E2E Output Token Throughput,tokens/sec/user,p99,9.36
0,1789559191656813568,1789559201656813568,E2E Output Token Throughput,tokens/sec/user,std,0.46
0,1789559191656813568,1789559201656813568,Effective Concurrency,requests,avg,255.87
0,1789559191656813568,1789559201656813568,Effective Concurrency,requests,min,1.00
0,1789559191656813568,1789559201656813568,Effective Concurrency,requests,max,256.00
0,1789559191656813568,1789559201656813568,Effective Concurrency,requests,p50,256.00
