Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),7118.32,3.01,19457.20,,,,,,10228.57,,10494.57,10567.70,10948.86,4566.02
Active Decode Throughput Per User (tokens/sec/user),28.09,2.72,76.00,,,,,,39.96,,41.00,41.28,42.81,17.48
Active Prefill Throughput (tokens/sec),44336.64,179.25,126582.31,,,,,,45735.11,,55348.96,63808.06,98448.40,15001.50
Active Prefill Throughput Per User (tokens/sec/user),799.08,179.10,3485.91,,,,,,764.86,,1061.70,1202.55,1663.43,289.39
Active Total Throughput (tokens/sec),21913.32,40.71,126582.31,,,,,,7661.51,,51829.39,57513.76,70103.86,21605.13
Credit-to-Start Latency (ms),4.98,0.30,34.53,21690.50,0.68,1.61,1.85,2.09,4.22,6.21,8.98,12.07,19.41,3.87
Decode Duration (ms),16867.89,12537.54,18078.40,73409062.62,12731.30,14768.81,16736.01,16986.12,16994.72,17153.49,17394.92,17699.74,17725.20,866.23
E2E Output Token Throughput (tokens/sec/user),27.92,21.76,37.24,121502.89,22.73,27.10,27.60,27.83,27.85,27.87,28.22,28.40,35.42,1.44
Effective Concurrency,255.81,0.00,256.00,,,,,,256.00,,256.00,256.00,256.00,3.84
Effective Decode Concurrency,234.70,0.00,256.00,,,,,,256.00,,256.00,256.00,256.00,37.76
Effective Decode Throughput (tokens/sec),7108.79,0.00,19457.20,,,,,,10228.14,,10494.35,10567.33,10948.86,4570.38
Effective Decode Throughput Per User (tokens/sec/user),28.05,0.00,76.00,,,,,,39.96,,41.00,41.28,42.81,17.50
Effective Latency (CO-aware) (ms),18393.57,13762.77,23544.43,80048796.20,14462.63,18039.61,18170.68,18381.33,18391.06,18398.65,18551.15,18901.90,22533.59,917.34
Effective Prefill Concurrency,21.11,0.00,256.00,,,,,,0.00,,60.00,60.00,201.00,37.52
Effective Prefill Throughput (tokens/sec),14804.24,0.00,126582.31,,,,,,0.00,,45898.84,51696.86,68069.07,22635.12
Effective Prefill Throughput Per User (tokens/sec/user),266.82,0.00,3485.91,,,,,,0.00,,844.83,1008.51,1362.12,412.29
