Timeslice,Start_NS,End_NS,Metric,Unit,Stat,Value
0,1789613876405852928,1789613886405852928,Active Decode Throughput,tokens/sec,avg,4571.12
0,1789613876405852928,1789613886405852928,Active Decode Throughput,tokens/sec,min,3.01
0,1789613876405852928,1789613886405852928,Active Decode Throughput,tokens/sec,max,11572.68
0,1789613876405852928,1789613886405852928,Active Decode Throughput,tokens/sec,p50,603.08
0,1789613876405852928,1789613886405852928,Active Decode Throughput,tokens/sec,p90,10563.14
0,1789613876405852928,1789613886405852928,Active Decode Throughput,tokens/sec,p95,10635.83
0,1789613876405852928,1789613886405852928,Active Decode Throughput,tokens/sec,p99,10934.89
0,1789613876405852928,1789613886405852928,Active Decode Throughput,tokens/sec,std,4985.83
0,1789613876405852928,1789613886405852928,Active Decode Throughput Per User,tokens/sec/user,avg,18.78
0,1789613876405852928,1789613886405852928,Active Decode Throughput Per User,tokens/sec/user,min,2.82
0,1789613876405852928,1789613886405852928,Active Decode Throughput Per User,tokens/sec/user,max,45.21
0,1789613876405852928,1789613886405852928,Active Decode Throughput Per User,tokens/sec/user,p50,3.01
0,1789613876405852928,1789613886405852928,Active Decode Throughput Per User,tokens/sec/user,p90,41.26
0,1789613876405852928,1789613886405852928,Active Decode Throughput Per User,tokens/sec/user,p95,41.55
0,1789613876405852928,1789613886405852928,Active Decode Throughput Per User,tokens/sec/user,p99,42.71
0,1789613876405852928,1789613886405852928,Active Decode Throughput Per User,tokens/sec/user,std,18.68
0,1789613876405852928,1789613886405852928,Active Prefill Throughput,tokens/sec,avg,45699.64
0,1789613876405852928,1789613886405852928,Active Prefill Throughput,tokens/sec,min,179.25
0,1789613876405852928,1789613886405852928,Active Prefill Throughput,tokens/sec,max,126582.31
0,1789613876405852928,1789613886405852928,Active Prefill Throughput,tokens/sec,p50,33534.48
0,1789613876405852928,1789613886405852928,Active Prefill Throughput,tokens/sec,p90,122876.64
0,1789613876405852928,1789613886405852928,Active Prefill Throughput,tokens/sec,p95,122876.64
0,1789613876405852928,1789613886405852928,Active Prefill Throughput,tokens/sec,p99,126582.31
0,1789613876405852928,1789613886405852928,Active Prefill Throughput,tokens/sec,std,37004.26
0,1789613876405852928,1789613886405852928,Active Prefill Throughput Per User,tokens/sec/user,avg,275.80
0,1789613876405852928,1789613886405852928,Active Prefill Throughput Per User,tokens/sec/user,min,179.10
0,1789613876405852928,1789613886405852928,Active Prefill Throughput Per User,tokens/sec/user,max,1709.78
0,1789613876405852928,1789613886405852928,Active Prefill Throughput Per User,tokens/sec/user,p50,247.38
0,1789613876405852928,1789613886405852928,Active Prefill Throughput Per User,tokens/sec/user,p90,481.87
0,1789613876405852928,1789613886405852928,Active Prefill Throughput Per User,tokens/sec/user,p95,481.87
