Timeslice,Start_NS,End_NS,Metric,Unit,Stat,Value
0,1789605106207438592,1789605116207438592,Active Decode Throughput,tokens/sec,avg,198.62
0,1789605106207438592,1789605116207438592,Active Decode Throughput,tokens/sec,min,0.00
0,1789605106207438592,1789605116207438592,Active Decode Throughput,tokens/sec,max,651.40
0,1789605106207438592,1789605116207438592,Active Decode Throughput,tokens/sec,p50,200.78
0,1789605106207438592,1789605116207438592,Active Decode Throughput,tokens/sec,p90,221.41
0,1789605106207438592,1789605116207438592,Active Decode Throughput,tokens/sec,p95,221.99
0,1789605106207438592,1789605116207438592,Active Decode Throughput,tokens/sec,p99,225.10
0,1789605106207438592,1789605116207438592,Active Decode Throughput,tokens/sec,std,32.75
0,1789605106207438592,1789605116207438592,Active Decode Throughput Per User,tokens/sec/user,avg,198.62
0,1789605106207438592,1789605116207438592,Active Decode Throughput Per User,tokens/sec/user,min,0.00
0,1789605106207438592,1789605116207438592,Active Decode Throughput Per User,tokens/sec/user,max,651.40
0,1789605106207438592,1789605116207438592,Active Decode Throughput Per User,tokens/sec/user,p50,200.78
0,1789605106207438592,1789605116207438592,Active Decode Throughput Per User,tokens/sec/user,p90,221.41
0,1789605106207438592,1789605116207438592,Active Decode Throughput Per User,tokens/sec/user,p95,221.99
0,1789605106207438592,1789605116207438592,Active Decode Throughput Per User,tokens/sec/user,p99,225.10
0,1789605106207438592,1789605116207438592,Active Decode Throughput Per User,tokens/sec/user,std,32.75
0,1789605106207438592,1789605116207438592,Active Prefill Throughput,tokens/sec,avg,7034.17
0,1789605106207438592,1789605116207438592,Active Prefill Throughput,tokens/sec,min,5230.28
0,1789605106207438592,1789605116207438592,Active Prefill Throughput,tokens/sec,max,7977.60
0,1789605106207438592,1789605116207438592,Active Prefill Throughput,tokens/sec,p50,7917.19
0,1789605106207438592,1789605116207438592,Active Prefill Throughput,tokens/sec,p90,7977.60
0,1789605106207438592,1789605116207438592,Active Prefill Throughput,tokens/sec,p95,7977.60
0,1789605106207438592,1789605116207438592,Active Prefill Throughput,tokens/sec,p99,7977.60
0,1789605106207438592,1789605116207438592,Active Prefill Throughput,tokens/sec,std,1284.00
0,1789605106207438592,1789605116207438592,Active Prefill Throughput Per User,tokens/sec/user,avg,7034.17
0,1789605106207438592,1789605116207438592,Active Prefill Throughput Per User,tokens/sec/user,min,5230.28
0,1789605106207438592,1789605116207438592,Active Prefill Throughput Per User,tokens/sec/user,max,7977.60
0,1789605106207438592,1789605116207438592,Active Prefill Throughput Per User,tokens/sec/user,p50,7917.19
0,1789605106207438592,1789605116207438592,Active Prefill Throughput Per User,tokens/sec/user,p90,7977.60
0,1789605106207438592,1789605116207438592,Active Prefill Throughput Per User,tokens/sec/user,p95,7977.60
