Timeslice,Start_NS,End_NS,Metric,Unit,Stat,Value
0,1789603283855500032,1789603293855500032,Active Decode Throughput,tokens/sec,avg,1029.66
0,1789603283855500032,1789603293855500032,Active Decode Throughput,tokens/sec,min,0.61
0,1789603283855500032,1789603293855500032,Active Decode Throughput,tokens/sec,max,2877.15
0,1789603283855500032,1789603293855500032,Active Decode Throughput,tokens/sec,p50,1302.47
0,1789603283855500032,1789603293855500032,Active Decode Throughput,tokens/sec,p90,1312.33
0,1789603283855500032,1789603293855500032,Active Decode Throughput,tokens/sec,p95,1323.16
0,1789603283855500032,1789603293855500032,Active Decode Throughput,tokens/sec,p99,1330.01
0,1789603283855500032,1789603293855500032,Active Decode Throughput,tokens/sec,std,527.44
0,1789603283855500032,1789603293855500032,Active Decode Throughput Per User,tokens/sec/user,avg,64.48
0,1789603283855500032,1789603293855500032,Active Decode Throughput Per User,tokens/sec/user,min,0.61
0,1789603283855500032,1789603293855500032,Active Decode Throughput Per User,tokens/sec/user,max,180.30
0,1789603283855500032,1789603293855500032,Active Decode Throughput Per User,tokens/sec/user,p50,81.40
0,1789603283855500032,1789603293855500032,Active Decode Throughput Per User,tokens/sec/user,p90,82.02
0,1789603283855500032,1789603293855500032,Active Decode Throughput Per User,tokens/sec/user,p95,82.70
0,1789603283855500032,1789603293855500032,Active Decode Throughput Per User,tokens/sec/user,p99,83.13
0,1789603283855500032,1789603293855500032,Active Decode Throughput Per User,tokens/sec/user,std,32.73
0,1789603283855500032,1789603293855500032,Active Prefill Throughput,tokens/sec,avg,5685.65
0,1789603283855500032,1789603293855500032,Active Prefill Throughput,tokens/sec,min,351.44
0,1789603283855500032,1789603293855500032,Active Prefill Throughput,tokens/sec,max,6094.00
0,1789603283855500032,1789603293855500032,Active Prefill Throughput,tokens/sec,p50,6039.42
0,1789603283855500032,1789603293855500032,Active Prefill Throughput,tokens/sec,p90,6094.00
0,1789603283855500032,1789603293855500032,Active Prefill Throughput,tokens/sec,p95,6094.00
0,1789603283855500032,1789603293855500032,Active Prefill Throughput,tokens/sec,p99,6094.00
0,1789603283855500032,1789603293855500032,Active Prefill Throughput,tokens/sec,std,497.26
