Timeslice,Start_NS,End_NS,Metric,Unit,Stat,Value
0,1789546651763649536,1789546661763649536,Active Decode Throughput,tokens/sec,avg,2297.72
0,1789546651763649536,1789546661763649536,Active Decode Throughput,tokens/sec,min,9.95
0,1789546651763649536,1789546661763649536,Active Decode Throughput,tokens/sec,max,8930.41
0,1789546651763649536,1789546661763649536,Active Decode Throughput,tokens/sec,p50,2481.64
0,1789546651763649536,1789546661763649536,Active Decode Throughput,tokens/sec,p90,2956.88
0,1789546651763649536,1789546661763649536,Active Decode Throughput,tokens/sec,p95,3026.43
0,1789546651763649536,1789546661763649536,Active Decode Throughput,tokens/sec,p99,3228.53
0,1789546651763649536,1789546661763649536,Active Decode Throughput,tokens/sec,std,728.75
0,1789546651763649536,1789546661763649536,Active Decode Throughput Per User,tokens/sec/user,avg,144.01
0,1789546651763649536,1789546661763649536,Active Decode Throughput Per User,tokens/sec/user,min,9.95
0,1789546651763649536,1789546661763649536,Active Decode Throughput Per User,tokens/sec/user,max,558.15
0,1789546651763649536,1789546661763649536,Active Decode Throughput Per User,tokens/sec/user,p50,155.10
0,1789546651763649536,1789546661763649536,Active Decode Throughput Per User,tokens/sec/user,p90,184.81
0,1789546651763649536,1789546661763649536,Active Decode Throughput Per User,tokens/sec/user,p95,189.15
0,1789546651763649536,1789546661763649536,Active Decode Throughput Per User,tokens/sec/user,p99,201.78
0,1789546651763649536,1789546661763649536,Active Decode Throughput Per User,tokens/sec/user,std,44.52
0,1789546651763649536,1789546661763649536,Active Prefill Throughput,tokens/sec,avg,69883.24
0,1789546651763649536,1789546661763649536,Active Prefill Throughput,tokens/sec,min,4347.85
0,1789546651763649536,1789546661763649536,Active Prefill Throughput,tokens/sec,max,79594.26
0,1789546651763649536,1789546661763649536,Active Prefill Throughput,tokens/sec,p50,69832.97
0,1789546651763649536,1789546661763649536,Active Prefill Throughput,tokens/sec,p90,79594.26
0,1789546651763649536,1789546661763649536,Active Prefill Throughput,tokens/sec,p95,79594.26
0,1789546651763649536,1789546661763649536,Active Prefill Throughput,tokens/sec,p99,79594.26
0,1789546651763649536,1789546661763649536,Active Prefill Throughput,tokens/sec,std,10944.84
0,1789546651763649536,1789546661763649536,Active Prefill Throughput Per User,tokens/sec/user,avg,4705.60
0,1789546651763649536,1789546661763649536,Active Prefill Throughput Per User,tokens/sec/user,min,4341.39
0,1789546651763649536,1789546661763649536,Active Prefill Throughput Per User,tokens/sec/user,max,10596.59
0,1789546651763649536,1789546661763649536,Active Prefill Throughput Per User,tokens/sec/user,p50,4547.30
0,1789546651763649536,1789546661763649536,Active Prefill Throughput Per User,tokens/sec/user,p90,4974.64
0,1789546651763649536,1789546661763649536,Active Prefill Throughput Per User,tokens/sec/user,p95,4974.64
0,1789546651763649536,1789546661763649536,Active Prefill Throughput Per User,tokens/sec/user,p99,8912.34
0,1789546651763649536,1789546661763649536,Active Prefill Throughput Per User,tokens/sec/user,std,722.17
0,1789546651763649536,1789546661763649536,Active Total Throughput,tokens/sec,avg,7079.42
0,1789546651763649536,1789546661763649536,Active Total Throughput,tokens/sec,min,141.97
0,1789546651763649536,1789546661763649536,Active Total Throughput,tokens/sec,max,79594.26
0,1789546651763649536,1789546661763649536,Active Total Throughput,tokens/sec,p50,2246.18
0,1789546651763649536,1789546661763649536,Active Total Throughput,tokens/sec,p90,2270.85
0,1789546651763649536,1789546661763649536,Active Total Throughput,tokens/sec,p95,69134.18
0,1789546651763649536,1789546661763649536,Active Total Throughput,tokens/sec,p99,77121.86
0,1789546651763649536,1789546661763649536,Active Total Throughput,tokens/sec,std,17656.02
0,1789546651763649536,1789546661763649536,Benchmark Duration,sec,avg,11.59
0,1789546651763649536,1789546661763649536,Decode Duration,ms,avg,3633.85
0,1789546651763649536,1789546661763649536,Decode Duration,ms,min,3599.19
0,1789546651763649536,1789546661763649536,Decode Duration,ms,max,3765.59
0,1789546651763649536,1789546661763649536,Decode Duration,ms,sum,174424.80
0,1789546651763649536,1789546661763649536,Decode Duration,ms,p1,3599.19
0,1789546651763649536,1789546661763649536,Decode Duration,ms,p5,3599.21
0,1789546651763649536,1789546661763649536,Decode Duration,ms,p10,3599.23
0,1789546651763649536,1789546661763649536,Decode Duration,ms,p25,3599.27
0,1789546651763649536,1789546661763649536,Decode Duration,ms,p50,3633.29
0,1789546651763649536,1789546661763649536,Decode Duration,ms,p75,3654.00
0,1789546651763649536,1789546661763649536,Decode Duration,ms,p90,3654.02
0,1789546651763649536,1789546661763649536,Decode Duration,ms,p95,3654.05
0,1789546651763649536,1789546661763649536,Decode Duration,ms,p99,3755.02
0,1789546651763649536,1789546661763649536,Decode Duration,ms,std,33.42
0,1789546651763649536,1789546661763649536,E2E Output Token Throughput,tokens/sec/user,avg,132.67
0,1789546651763649536,1789546661763649536,E2E Output Token Throughput,tokens/sec/user,min,131.88
0,1789546651763649536,1789546661763649536,E2E Output Token Throughput,tokens/sec/user,max,133.41
0,1789546651763649536,1789546661763649536,E2E Output Token Throughput,tokens/sec/user,sum,6368.16
0,1789546651763649536,1789546661763649536,E2E Output Token Throughput,tokens/sec/user,p1,131.89
0,1789546651763649536,1789546661763649536,E2E Output Token Throughput,tokens/sec/user,p5,131.89
0,1789546651763649536,1789546661763649536,E2E Output Token Throughput,tokens/sec/user,p10,131.89
0,1789546651763649536,1789546661763649536,E2E Output Token Throughput,tokens/sec/user,p25,131.89
0,1789546651763649536,1789546661763649536,E2E Output Token Throughput,tokens/sec/user,p50,132.66
0,1789546651763649536,1789546661763649536,E2E Output Token Throughput,tokens/sec/user,p75,133.39
0,1789546651763649536,1789546661763649536,E2E Output Token Throughput,tokens/sec/user,p90,133.40
0,1789546651763649536,1789546661763649536,E2E Output Token Throughput,tokens/sec/user,p95,133.40
0,1789546651763649536,1789546661763649536,E2E Output Token Throughput,tokens/sec/user,p99,133.41
0,1789546651763649536,1789546661763649536,E2E Output Token Throughput,tokens/sec/user,std,0.63
0,1789546651763649536,1789546661763649536,Effective Concurrency,requests,avg,15.99
0,1789546651763649536,1789546661763649536,Effective Concurrency,requests,min,0.00
0,1789546651763649536,1789546661763649536,Effective Concurrency,requests,max,16.00
0,1789546651763649536,1789546661763649536,Effective Concurrency,requests,p50,16.00
0,1789546651763649536,1789546661763649536,Effective Concurrency,requests,p90,16.00
0,1789546651763649536,1789546661763649536,Effective Concurrency,requests,p95,16.00
0,1789546651763649536,1789546661763649536,Effective Concurrency,requests,p99,16.00
0,1789546651763649536,1789546661763649536,Effective Concurrency,requests,std,0.42
0,1789546651763649536,1789546661763649536,Effective Decode Concurrency,requests,avg,14.91
0,1789546651763649536,1789546661763649536,Effective Decode Concurrency,requests,min,0.00
0,1789546651763649536,1789546661763649536,Effective Decode Concurrency,requests,max,16.00
0,1789546651763649536,1789546661763649536,Effective Decode Concurrency,requests,p50,16.00
0,1789546651763649536,1789546661763649536,Effective Decode Concurrency,requests,p90,16.00
0,1789546651763649536,1789546661763649536,Effective Decode Concurrency,requests,p95,16.00
0,1789546651763649536,1789546661763649536,Effective Decode Concurrency,requests,p99,16.00
