Timeslice,Start_NS,End_NS,Metric,Unit,Stat,Value
0,1789647381240812544,1789647391240812544,Active Decode Throughput,tokens/sec,avg,0.00
0,1789647381240812544,1789647391240812544,Active Decode Throughput,tokens/sec,min,0.00
0,1789647381240812544,1789647391240812544,Active Decode Throughput,tokens/sec,max,0.00
0,1789647381240812544,1789647391240812544,Active Decode Throughput,tokens/sec,p50,0.00
0,1789647381240812544,1789647391240812544,Active Decode Throughput,tokens/sec,p90,0.00
0,1789647381240812544,1789647391240812544,Active Decode Throughput,tokens/sec,p95,0.00
0,1789647381240812544,1789647391240812544,Active Decode Throughput,tokens/sec,p99,0.00
0,1789647381240812544,1789647391240812544,Active Decode Throughput,tokens/sec,std,0.00
0,1789647381240812544,1789647391240812544,Active Decode Throughput Per User,tokens/sec/user,avg,0.00
0,1789647381240812544,1789647391240812544,Active Decode Throughput Per User,tokens/sec/user,min,0.00
0,1789647381240812544,1789647391240812544,Active Decode Throughput Per User,tokens/sec/user,max,0.00
0,1789647381240812544,1789647391240812544,Active Decode Throughput Per User,tokens/sec/user,p50,0.00
0,1789647381240812544,1789647391240812544,Active Decode Throughput Per User,tokens/sec/user,p90,0.00
0,1789647381240812544,1789647391240812544,Active Decode Throughput Per User,tokens/sec/user,p95,0.00
0,1789647381240812544,1789647391240812544,Active Decode Throughput Per User,tokens/sec/user,p99,0.00
0,1789647381240812544,1789647391240812544,Active Decode Throughput Per User,tokens/sec/user,std,0.00
0,1789647381240812544,1789647391240812544,Active Prefill Throughput,tokens/sec,avg,782.10
0,1789647381240812544,1789647391240812544,Active Prefill Throughput,tokens/sec,min,48.88
0,1789647381240812544,1789647391240812544,Active Prefill Throughput,tokens/sec,max,782.12
0,1789647381240812544,1789647391240812544,Active Prefill Throughput,tokens/sec,p50,782.12
0,1789647381240812544,1789647391240812544,Active Prefill Throughput,tokens/sec,p90,782.12
0,1789647381240812544,1789647391240812544,Active Prefill Throughput,tokens/sec,p95,782.12
0,1789647381240812544,1789647391240812544,Active Prefill Throughput,tokens/sec,p99,782.12
0,1789647381240812544,1789647391240812544,Active Prefill Throughput,tokens/sec,std,3.18
0,1789647381240812544,1789647391240812544,Active Prefill Throughput Per User,tokens/sec/user,avg,48.88
0,1789647381240812544,1789647391240812544,Active Prefill Throughput Per User,tokens/sec/user,min,48.88
0,1789647381240812544,1789647391240812544,Active Prefill Throughput Per User,tokens/sec/user,max,48.89
0,1789647381240812544,1789647391240812544,Active Prefill Throughput Per User,tokens/sec/user,p50,48.88
0,1789647381240812544,1789647391240812544,Active Prefill Throughput Per User,tokens/sec/user,p90,48.88
0,1789647381240812544,1789647391240812544,Active Prefill Throughput Per User,tokens/sec/user,p95,48.88
0,1789647381240812544,1789647391240812544,Active Prefill Throughput Per User,tokens/sec/user,p99,48.88
0,1789647381240812544,1789647391240812544,Active Prefill Throughput Per User,tokens/sec/user,std,0.00
0,1789647381240812544,1789647391240812544,Active Total Throughput,tokens/sec,avg,782.10
0,1789647381240812544,1789647391240812544,Active Total Throughput,tokens/sec,min,48.88
0,1789647381240812544,1789647391240812544,Active Total Throughput,tokens/sec,max,782.12
0,1789647381240812544,1789647391240812544,Active Total Throughput,tokens/sec,p50,782.12
0,1789647381240812544,1789647391240812544,Active Total Throughput,tokens/sec,p90,782.12
0,1789647381240812544,1789647391240812544,Active Total Throughput,tokens/sec,p95,782.12
0,1789647381240812544,1789647391240812544,Active Total Throughput,tokens/sec,p99,782.12
0,1789647381240812544,1789647391240812544,Active Total Throughput,tokens/sec,std,3.18
0,1789647381240812544,1789647391240812544,Benchmark Duration,sec,avg,28.48
0,1789647381240812544,1789647391240812544,Decode Duration,ms,avg,5830.17
0,1789647381240812544,1789647391240812544,Decode Duration,ms,min,5829.10
0,1789647381240812544,1789647391240812544,Decode Duration,ms,max,5830.30
0,1789647381240812544,1789647391240812544,Decode Duration,ms,sum,93282.68
0,1789647381240812544,1789647391240812544,Decode Duration,ms,p1,5829.26
0,1789647381240812544,1789647391240812544,Decode Duration,ms,p5,5829.92
0,1789647381240812544,1789647391240812544,Decode Duration,ms,p10,5830.20
0,1789647381240812544,1789647391240812544,Decode Duration,ms,p25,5830.21
0,1789647381240812544,1789647391240812544,Decode Duration,ms,p50,5830.23
0,1789647381240812544,1789647391240812544,Decode Duration,ms,p75,5830.26
0,1789647381240812544,1789647391240812544,Decode Duration,ms,p90,5830.28
0,1789647381240812544,1789647391240812544,Decode Duration,ms,p95,5830.29
0,1789647381240812544,1789647391240812544,Decode Duration,ms,p99,5830.30
0,1789647381240812544,1789647391240812544,Decode Duration,ms,std,0.28
0,1789647381240812544,1789647391240812544,E2E Output Token Throughput,tokens/sec/user,avg,17.98
0,1789647381240812544,1789647391240812544,E2E Output Token Throughput,tokens/sec/user,min,17.98
0,1789647381240812544,1789647391240812544,E2E Output Token Throughput,tokens/sec/user,max,17.99
0,1789647381240812544,1789647391240812544,E2E Output Token Throughput,tokens/sec/user,sum,287.68
0,1789647381240812544,1789647391240812544,E2E Output Token Throughput,tokens/sec/user,p1,17.98
0,1789647381240812544,1789647391240812544,E2E Output Token Throughput,tokens/sec/user,p5,17.98
0,1789647381240812544,1789647391240812544,E2E Output Token Throughput,tokens/sec/user,p10,17.98
0,1789647381240812544,1789647391240812544,E2E Output Token Throughput,tokens/sec/user,p25,17.98
0,1789647381240812544,1789647391240812544,E2E Output Token Throughput,tokens/sec/user,p50,17.98
0,1789647381240812544,1789647391240812544,E2E Output Token Throughput,tokens/sec/user,p75,17.98
0,1789647381240812544,1789647391240812544,E2E Output Token Throughput,tokens/sec/user,p90,17.98
0,1789647381240812544,1789647391240812544,E2E Output Token Throughput,tokens/sec/user,p95,17.98
0,1789647381240812544,1789647391240812544,E2E Output Token Throughput,tokens/sec/user,p99,17.99
0,1789647381240812544,1789647391240812544,E2E Output Token Throughput,tokens/sec/user,std,0.00
0,1789647381240812544,1789647391240812544,Effective Concurrency,requests,avg,16.00
0,1789647381240812544,1789647391240812544,Effective Concurrency,requests,min,1.00
0,1789647381240812544,1789647391240812544,Effective Concurrency,requests,max,16.00
0,1789647381240812544,1789647391240812544,Effective Concurrency,requests,p50,16.00
0,1789647381240812544,1789647391240812544,Effective Concurrency,requests,p90,16.00
0,1789647381240812544,1789647391240812544,Effective Concurrency,requests,p95,16.00
0,1789647381240812544,1789647391240812544,Effective Concurrency,requests,p99,16.00
0,1789647381240812544,1789647391240812544,Effective Concurrency,requests,std,0.07
0,1789647381240812544,1789647391240812544,Effective Decode Concurrency,requests,avg,0.00
0,1789647381240812544,1789647391240812544,Effective Decode Concurrency,requests,min,0.00
0,1789647381240812544,1789647391240812544,Effective Decode Concurrency,requests,max,0.00
0,1789647381240812544,1789647391240812544,Effective Decode Concurrency,requests,p50,0.00
0,1789647381240812544,1789647391240812544,Effective Decode Concurrency,requests,p90,0.00
0,1789647381240812544,1789647391240812544,Effective Decode Concurrency,requests,p95,0.00
0,1789647381240812544,1789647391240812544,Effective Decode Concurrency,requests,p99,0.00
0,1789647381240812544,1789647391240812544,Effective Decode Concurrency,requests,std,0.00
0,1789647381240812544,1789647391240812544,Effective Decode Throughput,tokens/sec,avg,0.00
0,1789647381240812544,1789647391240812544,Effective Decode Throughput,tokens/sec,min,0.00
0,1789647381240812544,1789647391240812544,Effective Decode Throughput,tokens/sec,max,0.00
0,1789647381240812544,1789647391240812544,Effective Decode Throughput,tokens/sec,p50,0.00
0,1789647381240812544,1789647391240812544,Effective Decode Throughput,tokens/sec,p90,0.00
0,1789647381240812544,1789647391240812544,Effective Decode Throughput,tokens/sec,p95,0.00
0,1789647381240812544,1789647391240812544,Effective Decode Throughput,tokens/sec,p99,0.00
